,name,place_id,formatted_address,types,user_ratings_total,rating
323,Wisata telaga ijo,ChIJAfoTpBi7zS0RiQwmJN79Q68,"86PF+82W, Unnamed Road, Jelantik, Kec. Jonggat, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83561, Indonesia","tourist_attraction,point_of_interest,establishment",16,4.3
324,Pantai Tebing (Cliff Beach),ChIJi7E1LAvZzS0Rw5KX0NEQNwo,"Unnamed Road, Rempek, Gangga, North Lombok Regency, West Nusa Tenggara 83353, Indonesia","tourist_attraction,point_of_interest,establishment",11,3.9
325,Kampung Tridi,ChIJPaDBAT4o1i0R2_8JhxMSY5g,"Jl. Temenggungan Ledok, Kesatrian, Kec. Blimbing, Kota Malang, Jawa Timur 65121, Indonesia","tourist_attraction,point_of_interest,establishment",3182,4.4
326,Kampung Biru Arema,ChIJLUnu-D0o1i0RNWRF_2Rx4ck,"2J9P+CVQ, Kiduldalem, Klojen, Malang City, East Java 65119, Indonesia","tourist_attraction,point_of_interest,establishment",825,4.5
327,KWJ MALANG,ChIJbYaedhYo1i0ROZD38Ldaago,"2J8P+QX9, KWJ, Blimbing, Malang City, East Java, Indonesia","tourist_attraction,point_of_interest,establishment",268,4.6
328,Polowijen Cultural Village,ChIJ_5XFtvIp1i0Rbgh3Zi-Aq9g,"Polowijen, Blimbing, Malang City, East Java 65126, Indonesia","tourist_attraction,point_of_interest,establishment",463,4.4
329,Malabar City Forest,ChIJU4NEzy4o1i0RNsDDx2Zanew,"2JJG+HJR, Jl. Malabar, Oro-oro Dowo, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","tourist_attraction,park,point_of_interest,establishment",1469,4.3
330,Taman Singha Merjosari,ChIJ3-anZmyCeC4RW8r6-oaITCs,"Jl. Mertojoyo Selatan Blk. B No.20, Merjosari, Kec. Lowokwaru, Kota Malang, Jawa Timur 65144, Indonesia","park,tourist_attraction,point_of_interest,establishment",8232,4.4
331,Tarekot Malang City Park,ChIJl1cP9SEo1i0RXJ2TcxOAVQg,"2JCM+C2X, Jl. Mojopahit, Kiduldalem, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","tourist_attraction,amusement_park,park,point_of_interest,establishment",1244,4.0
332,Alun Alun Malang,ChIJx2CsGxgo1i0RtBA4m_YOH-c,"Jl. Merdeka Selatan, Kiduldalem, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","tourist_attraction,park,point_of_interest,establishment",58372,4.5
333,Trunojoyo Park,ChIJBVGM9Tso1i0R8U_5lMF8I7w,"2JFP+CJC, Jl. Trunojoyo, Klojen, Kec. Klojen, Kota Malang, Jawa Timur 65111, Indonesia","park,tourist_attraction,point_of_interest,establishment",2339,4.4
334,White Kampung Malang Travel,ChIJXwlGRiUo1i0R64MWy9n-NkQ,"2JGJ+V9V, Jl. Jaksa Agung Suprapto, Klojen, Kec. Klojen, Kota Malang, Jawa Timur 65112, Indonesia","tourist_attraction,point_of_interest,establishment",224,4.3
335,Alun-Alun Tugu Malang,ChIJ-83vmjwo1i0RkV1oV4hiiOI,"2JFM+4JW, Jl. Tugu, Kiduldalem, Kec. Klojen, Kota Malang, Jawa Timur 65111, Indonesia","tourist_attraction,park,point_of_interest,establishment",12302,4.6
336,Tlogomas Park,ChIJn3kqnBCCeC4R0e99aQkM2zM,"Jl. Baiduri Pandan No.17, Tlogomas, Kec. Lowokwaru, Kota Malang, Jawa Timur 65144, Indonesia","amusement_park,tourist_attraction,point_of_interest,establishment",1585,4.1
337,Wendit Recreational Waterpark,ChIJWSn4OgQp1i0R1hyPo61eSOw,"2MWF+WH5, Jl. Raya Wendit Tim., Lowoksoro, Mangliawan, Kec. Pakis, Kabupaten Malang, Jawa Timur 65154, Indonesia","tourist_attraction,park,point_of_interest,establishment",7380,4.1
338,Kampung Wisata Keramik Dinoyo,ChIJ00-qJ3OCeC4RukDpyk2ASVo,"Jl. Mt Haryono 9 No.336, Dinoyo, Kec. Lowokwaru, Kota Malang, Jawa Timur 65144, Indonesia","tourist_attraction,point_of_interest,establishment",629,4.4
339,Kampoeng Heritage Kajoetangan,ChIJvWqpXyop1i0RECn5leQUQUw,"JL Jend Basuki Rachmad Jl. Jenderal Bauki Rahmat Gg. 4, Kauman, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","tourist_attraction,point_of_interest,establishment",1495,4.6
340,Malang Night Paradise,ChIJ569mZIYp1i0RABy8uVtD5EE,"Jl. Graha Kencana Raya Jl. Raya Karanglo No.66, Karanglo, Balearjosari, Kec. Blimbing, Kota Malang, Jawa Timur 65126, Indonesia","tourist_attraction,amusement_park,point_of_interest,establishment",11300,4.4
341,Kampung Warna Warni,ChIJ3__ZfFMp1i0RZf7DgqJQR2E,"2J8Q+W47, Jl. Zaenal Zakse Jl. Ir. H. Juanda 6, Jodipan, Kec. Blimbing, Kota Malang, Jawa Timur, Indonesia","tourist_attraction,point_of_interest,establishment",426,4.5
342,Cultural Center of East Java,ChIJx6Buzt8p1i0RR5V5o4crP1s,"Jl. Soekarno Hatta No.7, Jatimulyo, Kec. Lowokwaru, Kota Malang, Jawa Timur 65142, Indonesia","tourist_attraction,point_of_interest,establishment",6568,4.5
343,Mata Air Wendit Lanang,ChIJW7-YBg8p1i0RI2QXDHNeDqA,"wendit utara Rt 4 Rw 8 Desa Mangliawan. kec. Pakis Kab Malang. Kp, Krajan, Mangliawan, Kec. Pakis, Kabupaten Malang, Jawa Timur 65154, Indonesia","tourist_attraction,point_of_interest,establishment",813,4.3
344,Wisata Kampung Topeng,ChIJ6R4ijU4m1i0Rn4apyd-GB9Q,"XMFF+4X2, Tlogowaru, Kedungkandang, Malang City, East Java 65133, Indonesia","tourist_attraction,point_of_interest,establishment",482,4.1
345,Wisata Kali Cemplong,ChIJZwaMrlMp1i0R4G57o6sEZiE,"Jl. Kapiworo II, Keduyo, Mangliawan, Kec. Pakis, Kabupaten Malang, Jawa Timur 65154, Indonesia","tourist_attraction,point_of_interest,establishment",392,4.3
346,Taman Kunang Kunang,ChIJG5Ig5ioo1i0R-QoNW6XhL4g,"2JPF+PFJ, Jalan Jakarta Oro-oro Dowo, Penanggungan, Kec. Klojen, Kota Malang, Jawa Timur 65113, Indonesia","park,tourist_attraction,point_of_interest,establishment",2227,4.3
347,Monumen Juang 45,ChIJX0D9ZTwo1i0REX0uGVxtYKM,"2JCP+XGG, Jl. Kertanegara, Klojen, Kec. Klojen, Kota Malang, Jawa Timur 65111, Indonesia","tourist_attraction,point_of_interest,establishment",76,4.3
348,Water Park Tirtasani,ChIJBRu9Bw8q1i0RQlfr9jMy5Eg,"Perum Tirtasani Royal Resort, Jl. Perusahaan Raya No.1, Karangploso Wetan, Kepuharjo, Kec. Karang Ploso, Kabupaten Malang, Jawa Timur 65152, Indonesia","tourist_attraction,amusement_park,point_of_interest,establishment",1465,4.2
349,Merbabu Family Park,ChIJGZkISyko1i0Rp52mUl5OyMg,"2JJG+R88, Jl. Merbabu, Oro-oro Dowo, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","park,tourist_attraction,point_of_interest,establishment",1025,4.3
350,Kasembon Rafting - Marketing Office,ChIJTymvf-Ap1i0R39iVHZGpYEc,"Jl. Bunga Kumis Kucing No.46, Jatimulyo, malang, Kota Malang, Jawa Timur 65141, Indonesia","tourist_attraction,point_of_interest,establishment",394,4.4
351,Taman Rekreasi Sengkaling,ChIJVxN4YY6BeC4R1d1EueGiN7o,"Jl. Raya Mulyoagung No.188 Mulyoagung Dau Sengkaling Jetis, Jetis, Mulyoagung, Kec. Dau, Kabupaten Malang, Jawa Timur 65153, Indonesia","tourist_attraction,amusement_park,point_of_interest,establishment",8417,4.3
352,Taman Kendedes,ChIJ82XBv44p1i0RoqC1F8ccKvw,"Jl. Jend. Ahmad Yani Utara No.4, Balearjosari, Kec. Blimbing, Kota Malang, Jawa Timur 65126, Indonesia","park,tourist_attraction,point_of_interest,establishment",2954,4.5
353,Wisata Petik Jeruk,ChIJz3VRJO-DeC4RCC1pBtCqWTk,"Jl. Watu Gede, RT.01/RW.01, Selorejo, Kec. Dau, Kabupaten Malang, Jawa Timur 65151, Indonesia","tourist_attraction,travel_agency,point_of_interest,establishment",1043,4.4
354,Jembatan Kaca Ngalam Indonesia,ChIJq8mE2BUo1i0RFiMQmFVnBwI,"2J8Q+P4C, Kesatrian, Blimbing, Malang City, East Java, Indonesia","tourist_attraction,point_of_interest,establishment",112,4.3
355,Pondok Wisata Latar Ombo,ChIJswU4fG2DeC4RPFUjrB4xZNI,"Jl. Raya Krobyean Bar., Jurang Dowo, Jedong, Kec. Wagir, Kabupaten Malang, Jawa Timur 65158, Indonesia","tourist_attraction,restaurant,food,point_of_interest,establishment",688,4.8
356,Ijen Park,ChIJEwohbyko1i0R3apowbfPXTk,"Ijen St No.73, Oro-oro Dowo, Klojen, Malang City, East Java 65119, Indonesia","park,tourist_attraction,point_of_interest,establishment",2963,4.6
357,Wisata Lembah Dieng,ChIJTdH9yoqCeC4Ro_BqArWNqx8,"Jl. Lembah Dieng No.G 23, Sumberjo, Kalisongo, Kec. Dau, Kota Malang, Jawa Timur 65151, Indonesia","park,tourist_attraction,point_of_interest,establishment",103,4.3
358,Badut Temple,ChIJXanRI2eCeC4RUU37IEzz_ZU,"Jl. Raya Candi V No.5D, Doro, Karangwidoro, Kec. Dau, Kota Malang, Jawa Timur 65146, Indonesia","hindu_temple,tourist_attraction,place_of_worship,point_of_interest,establishment",1531,4.5
359,City Garden,ChIJG0GaSiso1i0RB_s02rnEl40,"Jl. Bandung No.8-16, Penanggungan, Kec. Klojen, Kota Malang, Jawa Timur 65113, Indonesia","park,tourist_attraction,point_of_interest,establishment",350,4.6
360,Wana Wisata Perhutani Malang,ChIJm6elpsmt1y0RWvNj-xmoz8E,"Wisata minat khusus, Jl. Dr. Cipto Destinasi Wisata No.14a, Rampal Celaket, Kec. Klojen, Kota Malang, Jawa Timur 65111, Indonesia","tourist_attraction,point_of_interest,establishment",104,4.6
361,Taman Wisata Edukasi Buring Kedungkandang,ChIJJ299v28o1i0RMUFUd7mWvSk,"2M63+4HG, Jl. Kedung Kandang Gg. VII, Kedungkandang, Kec. Kedungkandang, Kota Malang, Jawa Timur 65137, Indonesia","park,tourist_attraction,point_of_interest,establishment",236,4.2
362,Pemandian Belakang Wendit Wakaf,ChIJU1G8wgMp1i0Rb_fOzEsVUcE,"2MVF+VM6, Jl. Simpang Anggodo, Dusun Lowoksuruh, Mangliawan, Kec. Pakis, Kabupaten Malang, Jawa Timur 65154, Indonesia","tourist_attraction,point_of_interest,establishment",655,4.4
363,Taman Slamet,ChIJG6mmtico1i0RwopjEeqj81E,"Taman Slamet St No.8, Gading Kasri, Klojen, Malang City, East Java 65115, Indonesia","park,point_of_interest,establishment",4289,4.4
364,Pecinan Malang,ChIJI3biZGIp1i0RoNMZbItF5N0,"Jl. Zainul Arifin No.109, Sukoharjo, Kec. Klojen, Kota Malang, Jawa Timur 65118, Indonesia","tourist_attraction,point_of_interest,establishment",33,4.6
365,Patung Singo Edan Arema,ChIJv6xLETwo1i0RIluXtND9rtA,"2JFP+3M5, Jl. Trunojoyo, Kiduldalem, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","tourist_attraction,point_of_interest,establishment",187,4.5
366,Taman Dempo,ChIJc5CL2iko1i0RJcrZUeWz2oE,"2JJC+95P, Jl. Dempo, Oro-oro Dowo, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","park,tourist_attraction,point_of_interest,establishment",347,4.6
367,KampoengKramat,ChIJ00ESQRwo1i0RGG8CUJmjXTA,"Jl. Bali No.9, Kasin, Kec. Klojen, Kota Malang, Jawa Timur 65117, Indonesia","tourist_attraction,point_of_interest,establishment",35,4.6
368,Coban Glotak,ChIJX_K6ANKCeC4RwEbLmJX4NeY,"2G9C+5F3, Jalan Raya Coban Glothak, Area Hutan, Dalisodo, Wagir, Malang Regency, East Java 65158, Indonesia","tourist_attraction,point_of_interest,establishment",768,4.4
369,Florawisata Santerra De Laponte,ChIJ9cbB_W-HeC4Rj_AYeklEBXA,"Jalan Raya Madya, Jurangrejo, Pandesari, Kec. Pujon, Kabupaten Malang, Jawa Timur 65391, Indonesia","tourist_attraction,point_of_interest,establishment",13129,4.6
370,Lembah Indah Malang,ChIJaz1hIc-EeC4RwqzAe45WKT0,"Gendogo, Balesari, Ngajum, Malang Regency, East Java 65164, Indonesia","tourist_attraction,point_of_interest,establishment",4895,4.4
371,Brawijaya Museum,ChIJ1YTFHCko1i0RAity7NV-lEQ,"Ijen St No.25A, Gading Kasri, Klojen, Malang City, East Java 65115, Indonesia","tourist_attraction,museum,point_of_interest,establishment",6526,4.5
372,Museum Mpu Purwa,ChIJla-K1d8p1i0REM_An7XviuQ,"Perumahan Griya Santa, Jl. Soekarno - Hatta No.210, Mojolangu, Lowokwaru, Malang City, East Java 65141, Indonesia","museum,tourist_attraction,point_of_interest,establishment",590,4.5
373,Coban Parang Tejo,ChIJ50ZKdAOEeC4RbkflwTt0gWk,"3G97+645, Princi Gading Kulon, Godehan, Kucur, Kec. Dau, Kabupaten Malang, Jawa Timur 65151, Indonesia","tourist_attraction,point_of_interest,establishment",1009,4.6
374,Museum Angkut,ChIJEyzN0y2HeC4ROB080owDlTI,"Jl. Terusan Sultan Agung No.2, Ngaglik, Kec. Batu, Kota Batu, Jawa Timur 65314, Indonesia","museum,tourist_attraction,point_of_interest,establishment",51915,4.7
375,Lapangan Rampal,ChIJb2P6J4cp1i0RKOlBijtKgMQ,"Jl. Panglima Sudirman No.64, Kesatrian, Kec. Blimbing, Kota Malang, Jawa Timur 65153, Indonesia","tourist_attraction,park,point_of_interest,establishment",5431,4.7
376,Selecta Recreation Park,ChIJh5QNLnZ-eC4RQCvB8atMgLg,"Jl. Raya Selecta No.1, Tulungrejo, Kec. Bumiaji, Kota Batu, Jawa Timur 65336, Indonesia","amusement_park,tourist_attraction,park,point_of_interest,establishment",34087,4.5
377,Idjen Boulevard,ChIJdQCp2Sco1i0RZcIIQN5ZjZE,"2JHC+3P4, Ijen St, Oro-oro Dowo, Klojen, Malang City, East Java 65115, Indonesia","tourist_attraction,park,point_of_interest,establishment",3313,4.7
378,Malang,ChIJvUFRJx4p1i0R_HdCVDkRuS8,"3JCW+GXH, Jl. Sembilang Gg. III, RT.3 rw1/RW.no 26, Polowijen, Kec. Blimbing, Kota Malang, Jawa Timur 65126, Indonesia","tourist_attraction,point_of_interest,establishment",0,0.0
379,Taman Langit Gunung Banyak,ChIJQT9Fa2eHeC4Re0uqZHtCu7M,"Jl. Gn. Banyak, Gunungsari, Kec. Bumiaji, Kota Batu, Jawa Timur 65312, Indonesia","tourist_attraction,point_of_interest,establishment",2964,4.6
380,Jengkoang,ChIJQ0y5s1F_eC4RDix_v88O7tc,"5HC3+WMR, Bumiaji, Batu City, East Java 65331, Indonesia","tourist_attraction,point_of_interest,establishment",334,4.6
381,Coban Rondo Waterfall Pujon,ChIJL6yQmACHeC4RdCI-fZisRp8,"Jl. Coban Rondo, Krajan, Pandesari, Kec. Pujon, Kabupaten Malang, Jawa Timur 65391, Indonesia","tourist_attraction,park,point_of_interest,establishment",10630,4.5
382,bromoindonesia.id,ChIJy2srxV0p1i0R9TJr0UNUdeU,"Jl. Bondowoso No.16, Gading Kasri, Kec. Klojen, Kota Malang, Jawa Timur 65115, Indonesia","tourist_attraction,point_of_interest,establishment",28,4.9
383,Sumber Gentong Restaurant,ChIJRQ8CAF4p1i0RHCuCj6C3AtA,"Jl. Abdillah 4, Dusun Genitri, Desa, Genitri, Tirtomoyo, Kec. Pakis, Kabupaten Malang, Jawa Timur 65154, Indonesia","tourist_attraction,point_of_interest,establishment",1262,4.4
384,Kampung Kelir,ChIJB3Ro2rEp1i0R0r8W9s2P47E,"2J5R+GG4, Gg. V, Kotalama, Kec. Kedungkandang, Kota Malang, Jawa Timur 65136, Indonesia","tourist_attraction,point_of_interest,establishment",48,4.4
385,Wisata Alam Sumber Jenon,ChIJd9Si9zEo1i0Rb_pXjOfUfOw,"Area Sawah, Gunungronggo, Tajinan, Malang Regency, East Java 65172, Indonesia","tourist_attraction,park,point_of_interest,establishment",1662,4.3
386,Boonpring,ChIJv04k0n8i1i0RVO-pqRzFXRs,"Sanankerto, Turen, Dusun Kp. Anyar, Sanankerto, Turen, Malang Regency, East Java 65181, Indonesia","tourist_attraction,point_of_interest,establishment",4302,4.3
387,Desa Wisata Pujonkidul,ChIJq6qqqo-HeC4R_k3K1zyP5Us,"Pujon Kidul, Pujon, Krajan, Pujon Kidul, Kec. Pujon, Kabupaten Malang, Jawa Timur 65391, Indonesia","tourist_attraction,point_of_interest,establishment",5642,4.5
388,Wisata paralayang batu,ChIJrdQ2rH99eC4RQcFMRTOUngk,"Jl. Brigjend Abd Manan Wijaya No.186, Maron, Pandesari, Kec. Pujon, Kabupaten Malang, Jawa Timur 65391, Indonesia","tourist_attraction,point_of_interest,establishment",4664,4.7
389,Sumber Pitu,ChIJ3auRNpCHeC4Rne3IAH0-WS8,"Desa Pujon Kidul, Pujon, Krajan, Pandesari, Malang, Kabupaten Malang, Jawa Timur 65391, Indonesia","tourist_attraction,point_of_interest,establishment",533,4.5
390,Wonosari Agro Tourism,ChIJvzRbqrbU1y0RdoCqmcqERhs,"RT.04/RW.07, Bodean Putuk, Toyomarto, Singosari, Malang Regency, East Java 65153, Indonesia","tourist_attraction,food,store,point_of_interest,establishment",6396,4.4
391,Rabbit Park,ChIJd9Si9zEo1i0RNK3nCiSHI9w,"Samaan Klojen, Jurangrejo, Pandesari, Kec. Pujon, Kabupaten Malang, Jawa Timur 65112, Indonesia","tourist_attraction,zoo,park,point_of_interest,establishment",4787,4.0
392,Taman Labirin Coban Rondo,ChIJSRwG0gyHeC4REH8DAKg5pfU,"Jl. Coban Rondo No.RT. 30, Sebaluh, Pandesari, Kec. Pujon, Kabupaten Malang, Jawa Timur 65391, Indonesia","tourist_attraction,point_of_interest,establishment",8643,4.4
393,Sumberawan Temple,ChIJq6qqqs4q1i0RPbvxsCiDiiQ,"4JVV+JWX, Sumberawan, Toyomarto, Singosari, Bodean Krajan, Toyomarto, Kec. Singosari, Kabupaten Malang, Jawa Timur 65153, Indonesia","tourist_attraction,place_of_worship,point_of_interest,establishment",1236,4.5
394,Eco Green Park,ChIJ9-T1f2GBeC4RYTiHVJbvwGM,"Jl. Raya Oro-Oro Ombo No.9A, Sisir, Kec. Batu, Kota Batu, Jawa Timur 65314, Indonesia","amusement_park,tourist_attraction,park,point_of_interest,establishment",25748,4.6
395,Tjong A Fie Mansion,ChIJZ4ThickxMTARvvjDDIvvrcw,"Jl. Jend. Ahmad Yani No.105, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20111, Indonesia","tourist_attraction,museum,point_of_interest,establishment",2815,4.6
396,Tjong Yong Hian Gallery,ChIJte58l9ExMTAR6qHrIZChoSk,"HMP9+GJG, Jl. Kejaksaan, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20151, Indonesia","tourist_attraction,point_of_interest,establishment",75,4.5
397,Danau Siombak,ChIJ935f953SNjARYn9Wo-1ZxvE,"Jl. Ps. Nippon No.Ujung, Paya Pasir, Kec. Medan Marelan, Kota Medan, Sumatera Utara 20252, Indonesia","tourist_attraction,point_of_interest,establishment",1225,4.0
398,Sri Deli Park,ChIJta-890swMTARJJlPBPxIySM,"HMGP+HJQ, Jl. Sisingamangaraja, Mesjid, Kec. Medan Kota, Kota Medan, Sumatera Utara 20213, Indonesia","park,tourist_attraction,point_of_interest,establishment",1660,4.4
399,Kampoeng Selfie (Kongsi),ChIJn79-5S4wMTARvQWiTTzKq-s,"HMF9+834, Jl. DR. Cipto, Anggrung, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20152, Indonesia","tourist_attraction,point_of_interest,establishment",194,4.3
400,Pos Bloc Medan,ChIJQYxHrfsxMTARrnQL5fqgWpo,"Posbloc Medan, Kesawan, Kota Medan, Sumatera Utara 20111, Indonesia","tourist_attraction,point_of_interest,establishment",544,4.5
401,Taman Kebun Bunga,ChIJJd5UkNExMTARVpZhmzC0yt0,"HMP9+JH5, Jl. Kejaksaan, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20112, Indonesia","tourist_attraction,park,point_of_interest,establishment",160,4.4
402,Meriam Puntung,ChIJiWJuj0kwMTARI7ICMX9rEbI,"Jl. Brigjend Katamso No.118, A U R, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20159, Indonesia","tourist_attraction,point_of_interest,establishment",76,4.5
403,Hairos Water Park,ChIJXQ7T2VYkMTARYxs1uoCh4Bk,"Jl. Jamin Ginting No.Km. 14.5, Namo Bintang, Kec. Pancur Batu, Kabupaten Deli Serdang, Sumatera Utara 20353, Indonesia","tourist_attraction,amusement_park,point_of_interest,establishment",4627,4.4
404,Penangkaran Buaya Asam Kumbang,ChIJVXLHJ6cvMTARisZeQlbBOcs,"Jl. Bunga Raya II No.8, Asam Kumbang, Kec. Medan Selayang, Kota Medan, Sumatera Utara 20128, Indonesia","zoo,tourist_attraction,park,point_of_interest,establishment",2132,4.2
405,Tirtanadi Tower,ChIJIZoB47QxMTAROnD5LxzyTKQ,"HMJP+V2H, Pasar Baru, Medan Kota, Medan City, North Sumatra 20212, Indonesia","tourist_attraction,point_of_interest,establishment",150,4.6
406,T.GARDEN Little Bali in Medan,ChIJFzkJ0JskMTARr9bx-u9LvVU,"Jati Kesuma, Namorambe, Deli Serdang Regency, North Sumatra 20353, Indonesia","tourist_attraction,point_of_interest,establishment",1417,4.4
407,Gajah Mada Park,ChIJ75rUDSouMTARxdqqukiYvcA,"Jl. Gajah Mada No.35, Babura, Kec. Medan Baru, Kota Medan, Sumatera Utara 20154, Indonesia","park,tourist_attraction,point_of_interest,establishment",3286,4.3
408,Wonders Water World,ChIJlV4kwRQwMTARwjIEmf8cTf8,"Komplek CBD Polonia, Jl. Padang Golf, Suka Damai, Medan Polonia, Medan City, North Sumatra 20157, Indonesia","tourist_attraction,amusement_park,point_of_interest,establishment",718,3.9
409,The Le Hu Garden,ChIJj-0TtXI7MTARRXrAAdjcZHU,"Jl. Pendidikan, Deli Tua Bar., Kec. Deli Tua, Kabupaten Deli Serdang, Sumatera Utara 20355, Indonesia","tourist_attraction,park,restaurant,point_of_interest,food,establishment",3647,4.2
410,Vihara Gunung Timur,ChIJz_41qy0wMTARGhpYhUhdZAE,"Jl. Hang Tuah No.16, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20151, Indonesia","tourist_attraction,place_of_worship,point_of_interest,establishment",479,4.7
411,Wisata Merci,ChIJeaibaZY7MTARsinvW6PAiqI,"komp.Medan Resort City, Jl. Perjuangan, Deli Tua, Kec. Namorambe, Kabupaten Deli Serdang, Sumatera Utara 20143, Indonesia","tourist_attraction,amusement_park,park,point_of_interest,establishment",2951,4.3
412,Titi Gantung Bridge,ChIJUebzbcgxMTARrvQistkqlwE,"Jl. Kereta Api No.2 B, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20111, Indonesia","tourist_attraction,point_of_interest,establishment",257,4.4
413,Balai Besar Taman Nasional Gunung Leuser,ChIJb89uz2IwMTAR2_YZcXkUK7k,"Jl. Selamat No.137, Sitirejo III, Kec. Medan Amplas, Kota Medan, Sumatera Utara 20219, Indonesia","tourist_attraction,park,point_of_interest,establishment",374,4.4
414,Ekowisata Mangrove Sicanang,ChIJUYZBrXPSNjAR85zIt-6Bu7c,"QM52+7QR, Jl. Pulau Sicanang, Belawan Pulau Sicanang, Medan Kota Belawan, Kota Medan, Sumatera Utara 20414, Indonesia","tourist_attraction,point_of_interest,establishment",400,4.0
415,Taman Teladan,ChIJPYS9plwwMTARoGdlPbvol2U,"taman teladan, Jl. Stadion, teladan, Kec. Medan Kota, Kota Medan, Sumatera Utara 20216, Indonesia","tourist_attraction,park,point_of_interest,establishment",2389,4.0
416,Taman Burung Cemara Asri,ChIJtUMMEzQyMTAReKnbSCn-5_g,"Komplek Cemara Asri, Jl. Cemara Asri Boulevard Raya, Medan Estate, Kec. Percut Sei Tuan, Kabupaten Deli Serdang, Sumatera Utara 20371, Indonesia","tourist_attraction,park,point_of_interest,establishment",2115,4.4
417,Maha Vihara Maitreya,ChIJXUfj_zQyMTARJ2nhP5FokfI,"Komplek Perumahan Cemara Asri No. 8, Jl. Cemara Asri Boulevard Raya No.Utara, Medan Estate, Kec. Percut Sei Tuan, Kabupaten Deli Serdang, Sumatera Utara 20371, Indonesia","tourist_attraction,place_of_worship,point_of_interest,establishment",3715,4.7
418,Rahmat International Wildlife Museum & Gallery,ChIJ1dAecNAxMTARgTc1MDi9n3g,"Jl. S. Parman No.309, Petisah Hulu, Kec. Medan Baru, Kota Medan, Sumatera Utara 20152, Indonesia","museum,tourist_attraction,point_of_interest,establishment",2599,4.6
419,Kampung Ladang Outbound,ChIJJbl_Rs4lMTAR7nIE26Xsl54,"Jl. Besar Tj. Anom Tanjung anom, Namorih, Kec. Pancur Batu, Kabupaten Deli Serdang, Sumatera Utara 20553, Indonesia","tourist_attraction,park,point_of_interest,establishment",1027,4.4
420,State Museum of North Sumatra,ChIJH0WmUVowMTARis9K2WYgan4,"Jl. HM. Joni No.51, Teladan Bar., Kec. Medan Kota, Kota Medan, Sumatera Utara 20217, Indonesia","museum,tourist_attraction,point_of_interest,establishment",2502,4.5
421,Selayang Swimming Pool Medan,ChIJI2miBtkvMTAR1BMnkT-b7RE,"Kolam Renang Paradiso, Jl. Sisingamangaraja No.6, Sudirejo I, Kec. Medan Kota, Kota Medan, Sumatera Utara 20218, Indonesia","tourist_attraction,point_of_interest,establishment",2158,4.1
422,Wisata Pancing Sungai Bedera,ChIJyYvYYPPTNjARdR68OhIL7xg,"Terjun, Medan Marelan, Medan City, North Sumatra 20255, Indonesia","tourist_attraction,point_of_interest,establishment",14,4.1
423,Lope Lope Wildlife Fur China,ChIJgf3Xo8QxMTARvUyHWlufuEY,"PH5G+2H8, Jl. Sei Deli, Silalas, Medan Bar, Klumpang Kp, Kec. Hamparan Perak, Kota Medan, Sumatera Utara 20374, Indonesia","park,tourist_attraction,point_of_interest,establishment",140,4.0
424,The kau garden,ChIJe0XDWOoxMTARqtBKScSUHbE,"JM3X+4G3, Gg. Wisma, Sei Kera Hilir I, Kec. Medan Perjuangan, Kota Medan, Sumatera Utara 20222, Indonesia","tourist_attraction,point_of_interest,establishment",0,0.0
425,Taman Ahmad Yani Medan,ChIJJc8rCjQwMTARP0_WLlBQbfY,"HMGG+HM6, Jl. Imam Bonjol, J A T I, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20151, Indonesia","park,point_of_interest,establishment",4251,4.4
426,Armaya Nature,ChIJs25jtKgmMTAR0ydWFfeKabE,"JL. Wisata Alam, desa Sukarende, kec. Kutalimbaru, Pancurbatu, Salam Tani, Pancur Batu, Salam Tani, Kec. Pancur Batu, Deli Serdang Regency, Sumatera Utara 20000, Indonesia","tourist_attraction,point_of_interest,establishment",524,4.0
427,Museum Perkebunan Indonesia,ChIJLYU6BUkwMTARWh0rUZ7Vvas,"Jl. Brigjend Katamso No.53, Kp. Baru, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20215, Indonesia","tourist_attraction,museum,point_of_interest,establishment",358,4.5
428,Pandawa Kayak,ChIJbaS79R47MTARnuTDF9_ylOc,"Taman Cadika, Jl. Karya Wisata, Pangkalan Masyhur, Kec. Medan Johor, Kota Medan, Sumatera Utara 20143, Indonesia","tourist_attraction,point_of_interest,establishment",22,4.5
