,name,place_id,formatted_address,types,user_ratings_total,rating
303,"Wedangan ""Special Sambal Lombok Ijo""",ChIJd210DBsVei4R_TiMz-r3Gq4,"CQGQ+PVG, Jl. Parangkusumo Gentan Baki, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57146, Indonesia","restaurant,food,point_of_interest,establishment",1,4.0
304,Mercon kikiL dan Rica Ayam lombok enoM (MbokNom),ChIJxUUsgVgXei4RogUG2RXBXJA,"Jl. Singosari Utara I No.2, Nusukan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57135, Indonesia","restaurant,food,point_of_interest,establishment",2,4.5
305,Warung Ayam Goreng & Bakar Lombok Ijo,ChIJPf5Q15MXei4RBME4tJ4Gs14,"FR88+5XV, Bayan Krajan, Kadipiro, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57136, Indonesia","meal_takeaway,restaurant,food,point_of_interest,establishment",0,0.0
306,Ayam Goreng Ndeso Lombok Botol,ChIJNwU42TQUei4Rt8vwo5jkwFE,"Jl. Tirtorejo Utara No.7, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57146, Indonesia","meal_takeaway,restaurant,food,point_of_interest,establishment",3,4.3
307,Ayam Goreng Lombok Ijo Risky Rakha,ChIJxXcPagMXei4RTrvz57rlklM,"Jl. Gatot Subroto No.271, Kratonan, Kec. Serengan, Kota Surakarta, Jawa Tengah 57153, Indonesia","meal_takeaway,restaurant,food,point_of_interest,establishment",1,5.0
308,Warung AL ayam Geprek,ChIJMwY1K3gWei4RTtqaAASEjDE,"Jl. Pulanggeni No.96, Tipes, Kec. Serengan, Kota Surakarta, Jawa Tengah 57154, Indonesia","restaurant,food,point_of_interest,establishment",17,4.6
309,Nasi Liwet Bu Wongso Lemu,ChIJB0OZbWIWei4R-uruTK1Smbo,"CRJF+5C8, Jl. Teuku Umar, Keprabon, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57131, Indonesia","restaurant,food,point_of_interest,establishment",4333,3.8
310,La Cabaña Lombok,ChIJtyw4ALipzS0Rpov2eUBWYJU,"Jl. Mawun, Kuta, Kec. Pujut, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83573, Indonesia","restaurant,food,point_of_interest,establishment",166,4.6
311,Kenza Cafe & Restaurant Kuta Lombok,ChIJjUIwWCuozS0RYMQ5nRsAdjg,"Jl. Raya Kuta No.5B, Kuta Lombok, Kec. Pujut, Kuta lombok, Nusa Tenggara Bar. 83573, Indonesia","restaurant,cafe,food,point_of_interest,store,establishment",801,4.4
312,KRNK Bar & Restaurant,ChIJw5KTqCyozS0RhHGn8S-Y_8s,"Lombok, Next To El Bazar, Jl. Raya Kuta No. 5a Kuta, Kuta Lombok, Pujut, Central Lombok Regency, West Nusa Tenggara 83573, Indonesia","restaurant,food,bar,point_of_interest,establishment",938,4.5
313,Le Too Much Restaurant World Cuisine & Café Dessert,ChIJF8zcViuozS0RO57KylS77Ns,"Jl. Raya Kuta, Kuta, Kec. Pujut, Kabupaten Lombok Tengah, Nusa Tenggara Bar., Indonesia","restaurant,food,point_of_interest,establishment",207,4.5
314,Lombok Resto,ChIJ1TWbTnXCzS0R9RF2wv4wTAU,"G23X+2M3, Jalan Raya Senggigi, Senggigi, Batulayar, Senggigi, Kec. Batu Layar, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83355, Indonesia","restaurant,food,point_of_interest,establishment",25,3.8
315,"La Chill Bar & Restaurant - Senggigi, Lombok",ChIJAfVb8BzCzS0Rj7j2Z0UIv2o,"Jalan Raya Senggigi, Batu Bolong No.KM8, Senggigi, Batu Layar, West Lombok Regency, West Nusa Tenggara 83355, Indonesia","restaurant,food,bar,point_of_interest,establishment",1734,4.4
316,The Hut Restaurant Kuta,ChIJ_3rk3c6pzS0R1VYGxY6Cxe4,"Jl. Raya Kuta No.5, Kuta, Kec. Pujut, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83573, Indonesia","restaurant,food,point_of_interest,establishment",298,4.7
317,Laut Biru Bar and Restaurant,ChIJ4Wkg-BinzS0RXKHAwG1pcXw,"Selong Belanak, Praya Barat, Central Lombok Regency, West Nusa Tenggara 83572, Indonesia","restaurant,food,point_of_interest,establishment",389,4.5
318,Kokok Pletok Restaurant at Hotel Tugu Lombok,ChIJzV4jXFDdzS0RdjtJmiUs4Dc,"Jl. Pantai Sire, Sigar Penjalin, Kec. Tj., Kabupaten Lombok Utara, Nusa Tenggara Bar. 83352, Indonesia","restaurant,food,point_of_interest,establishment",23,5.0
319,The Kliff Bistro,ChIJkzyvyNTpzS0RjHvCq0XexoE,"Jl. Raya Senggigi, Senggigi, Kec. Batu Layar, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83355, Indonesia","cafe,restaurant,food,bar,point_of_interest,establishment",286,4.5
320,Square Restaurant & Lounge,ChIJW8TqgQbCzS0RYfj2LM01EUg,"Jalan Raya Senggigi KM.8, Senggigi Square, Blok.B, No.10, Senggigi, Kec. Batu Layar, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83355, Indonesia","restaurant,food,point_of_interest,establishment",445,4.4
321,Asmara Restaurant & Lounge,ChIJW8TqgQbCzS0Rk0lLUopdSpk,"Jl. Raya Senggigi, Senggigi, Mataram, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83355, Indonesia","restaurant,art_gallery,food,point_of_interest,establishment",474,4.4
322,Jali Kitchen,ChIJgf7LiKngzS0RYM8rz0gXmoA,"Jalan Nautilus Gili Indah, Gili Trawangan, Kec. Pemenang, Kabupaten Lombok Utara, Nusa Tenggara Bar. 83352, Indonesia","tourist_attraction,restaurant,food,point_of_interest,establishment",1304,4.6
323,Cafe Alberto Lombok,ChIJ_3G1ztXpzS0R1rLzgTL2EDo,"Jl. Raya Senggigi, Senggigi, Mataram, Batu Bolong, Nusa Tenggara Bar. 83355, Indonesia","lodging,restaurant,food,point_of_interest,establishment",1062,4.3
324,Amazing Lombok Restaurant,ChIJG6Y01renzS0RtVHZNUrrn84,"44RP+7P, Selong Belanak, Praya Barat, Central Lombok Regency, West Nusa Tenggara, Indonesia","restaurant,food,point_of_interest,establishment",17,4.9
325,Verve Beach Club,ChIJcRKMidbpzS0RnhkA2GggP5g,"G2FQ+85X, Jl. Raya Senggigi, Senggigi, Kec. Batu Layar, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83355, Indonesia","restaurant,food,point_of_interest,establishment",907,4.5
326,Muma Lombok Breeze,ChIJ6-lFrDXYzS0RcizgtQu8o9o,"Montong pal, Rempek, Kec. Gangga, Kabupaten Lombok Utara, Nusa Tenggara Bar. 83353, Indonesia","restaurant,food,point_of_interest,establishment",12,4.9
327,Roemah Langko by Putera Lombok,ChIJ21TzW2PAzS0RmEL3faL3GDA,"Jl. Langko No.68, Pejeruk, Kec. Ampenan, Kota Mataram, Nusa Tenggara Bar. 83114, Indonesia","restaurant,food,point_of_interest,establishment",1641,4.5
328,Lombok Resto Senggigi,ChIJN2HrsUK_zS0RcgEc7RMRWLU,"Jl. Bung Karno No.15B, Pagesangan Tim., Kec. Mataram, Kota Mataram, Nusa Tenggara Bar. 83127, Indonesia","restaurant,food,point_of_interest,establishment",2,4.5
329,Flavors Restaurant Lombok,ChIJPdh48BHczS0R0_jX7M8b9NY,"di dekat Oberoi Hotel, Jl. Pantai Medana, Sigar Penjalin, Tanjung, North Lombok Regency, West Nusa Tenggara 83352, Indonesia","restaurant,food,point_of_interest,establishment",8,4.3
330,Pasta Pojok,ChIJV3dzeAXCzS0RVrTOsPqfSng,"Senggigi, Batu Layar, West Lombok Regency, West Nusa Tenggara 83355, Indonesia","restaurant,food,point_of_interest,establishment",698,4.7
331,Panyawangan Resto,ChIJ9ZwNkgrBzS0RIVUrCT9DB6A,"Jl. Bukit Seraye, Sandik, Kec. Batu Layar, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83355, Indonesia","restaurant,food,point_of_interest,establishment",543,4.6
332,Kayangan Restaurant,ChIJo6Sqp9fpzS0RsM3gnBB75kI,"Holiday Resort Lombok, Jl. Raya Senggigi, Senggigi, Kec. Batu Layar, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83355, Indonesia","restaurant,food,point_of_interest,establishment",48,4.3
333,Kampung Lombok - Restaurant,ChIJi38wktvDzS0RwbZ8Zw4LTS0,"Jl. Raya Senggigi No.16, Senggigi, Kec. Batu Layar, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83355, Indonesia","restaurant,food,point_of_interest,establishment",0,0.0
334,Aura Lounge & Bar Lombok,ChIJJ_FP0JSmzS0RjItk0YMrnGU,"Jl. Batu Jangkih Sepi, Mangkung, Kec. Praya Bar., Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83571, Indonesia","restaurant,night_club,bar,food,point_of_interest,establishment",163,4.4
335,Rocksalt Restaurant,ChIJkcLAy1CpzS0R4zCZKd41XGA,"Jl. Raya Kuta No.8, Kuta, Kec. Pujut, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83573, Indonesia","restaurant,food,point_of_interest,establishment",80,4.7
336,Bale Heading Cafe,ChIJMcOEHg_CzS0RYH7-vMqy3L0,"Jl. Raya Senggigi KM.8, Senggigi, Kec. Batu Layar, Lombok, Nusa Tenggara Bar. 83355, Indonesia","cafe,restaurant,food,point_of_interest,establishment",97,4.5
337,Oliv Resto Tanjung Bias,ChIJf8kzB9fBzS0Rvb-XoYKYH1g,"Senteluk, Batu Layar, West Lombok Regency, West Nusa Tenggara, Indonesia","restaurant,food,point_of_interest,establishment",42,4.5
338,Bukit Senggigi Restaurant,ChIJMe0nYQnCzS0REuwRLfR50Os,"Hotel Bukit, Jl. Raya Senggigi No.Km 13, Senggigi, Mataram, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83573, Indonesia","restaurant,food,point_of_interest,establishment",5,2.6
339,Warung Flora,ChIJifP6idOpzS0Rg6cl2hTKzy0,"Jl. Raya Kuta Lombok, lombok, Kuta, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83573, Indonesia","restaurant,food,point_of_interest,establishment",478,4.5
340,Dapur Sasak Restaurant,ChIJFfx_c5evzS0RGwvIFB7tMD8,"Jalan Raya Ketara Sengkol, Kecamatan Pujut, Ketara, Praya, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83573, Indonesia","restaurant,food,point_of_interest,establishment",321,4.4
341,Warung Menega,ChIJh_L7NTlIzC0R0aRPMVYbWWU,"Batu Layar, West Lombok Regency, West Nusa Tenggara, Indonesia","restaurant,food,point_of_interest,establishment",964,4.2
342,Ibay Kitchen & Bar,ChIJ0ZJnVpOpzS0RzjzObRzmkg4,"Jl. Pariwisata Pantai Kuta, Kuta, Kec. Pujut, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83573, Indonesia","restaurant,food,point_of_interest,establishment",41,4.6
343,Lombokku Rumah Makan,ChIJWaJeQwnCzS0RE4Z5tSrqCLk,"Jl. Raya Senggigi No.16, Senggigi, Kec. Batu Layar, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83355, Indonesia","restaurant,food,point_of_interest,establishment",2,4.5
344,Warung Lombok,ChIJDQuRe9OpzS0RYGfNmh6ptjY,"475J+V3V, Jl. Pariwisata Pantai Kuta, Kuta, Kec. Pujut, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83573, Indonesia","restaurant,food,point_of_interest,establishment",12,4.3
345,L'Osteria Lombok by The Lombok Lodge,ChIJNTBvBRLczS0RW3ZL4Ynh6Cg,"di depan Oberoi Hotel, Jl. Pantai Medana, Sigar Penjalin, Tanjung, North Lombok Regency, West Nusa Tenggara 83352, Indonesia","restaurant,food,point_of_interest,establishment",7,5.0
346,Resto Qila Lombok,ChIJf9wjPeLBzS0RpxXjLRg-GyE,"F34R+HP9, Unnamed Road, Sandik, Kec. Batu Layar, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83351, Indonesia","restaurant,food,point_of_interest,establishment",6,4.8
347,Olah-Olah Restaurant,ChIJnXYdiojpzS0R_43oQeY7dsE,"G2CQ+65H, Jl. Raya Senggigi, Senggigi, Kec. Batu Layar, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83355, Indonesia","restaurant,food,point_of_interest,establishment",7,5.0
348,Ivory Restaurant,ChIJx4RHrrTdzS0RK87KEER812w,"Jalan Raya Tj., Sire, Sigar Penjalin, Kec. Tj., Kabupaten Lombok Utara, Nusa Tenggara Bar. 83352, Indonesia","restaurant,food,point_of_interest,establishment",3,4.7
349,BALE SASAK RESTO,ChIJbVlX0Im3zS0R4zI_Yxz35oI,"Mantang, Batukliang, Central Lombok Regency, West Nusa Tenggara 83552, Indonesia","restaurant,food,point_of_interest,establishment",94,4.2
350,Jiang Nan Lombok,ChIJJRd0YASpzS0Rk0nMWmbO2hM,"Jl. Raya Kuta No.1, Kuta, Kec. Pujut, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83573, Indonesia","restaurant,point_of_interest,food,establishment",241,4.7
351,Sawah Cafe Lombok,ChIJRY_D5m3dzS0RC3Exf7p9Boo,"H3WV+WQR, West Pemenang, Pemenang, North Lombok Regency, West Nusa Tenggara 83352, Indonesia","restaurant,point_of_interest,food,establishment",15,4.3
352,Lombok Indah Bar & Resturant,ChIJjecHN9TdzS0REGVeQeqDvLU,"J3XM+QJF, Jl. Pantai Gili Trawangan, Gili Indah, Kec. Pemenang, Kabupaten Lombok Utara, Nusa Tenggara Bar. 83352, Indonesia","restaurant,point_of_interest,food,establishment",17,3.9
353,Keker Taliwang & Grilled Seafood,ChIJ30H5lFGpzS0RSJm8Kb575t0,"Raya sengkol kuta no 8, Kuta, Kec. Pujut, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83573, Indonesia","restaurant,point_of_interest,food,establishment",406,4.6
354,Hamari Asaa Cafe n Resto,ChIJkfQk_HWxzS0RoKZcCt0u7fg,"77W8+XMG, Jl. Kalimantan, Leneng, Kec. Praya, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83511, Indonesia","restaurant,point_of_interest,food,establishment",20,4.7
355,Shelter Nasi Bebek 1,ChIJfa6uUUu3zS0RkIqW_42Quis,"Jl. Raya Mataram - Sikur, Aik Dareq, Kec. Batukliang, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83352, Indonesia","restaurant,point_of_interest,food,establishment",29,4.5
356,GO2KILL WAROENG,ChIJ-3LqoYfBzS0ReM735mB7WyI,"Meninting, Batu Layar, West Lombok Regency, West Nusa Tenggara 83355, Indonesia","restaurant,point_of_interest,food,establishment",77,4.7
357,Melati Restaurant,ChIJvU7WmSQo1i0RF3D22xTf-w8,"Hotel Tugu Malang Jalan Tugu. 3, Jl. Kahuripan No.3, Klojen, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","bar,restaurant,food,point_of_interest,establishment",886,4.6
358,Harmoni Cafe and Resto,ChIJtx4r4iMo1i0R15KUvLtqSKM,"Jl. Bromo No.44, Oro-oro Dowo, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","restaurant,food,point_of_interest,establishment",4189,4.4
359,Javanine Resto,ChIJW6JaHioo1i0RWrAyqCRYaLw,"Jl. Pahlawan Trip No.5, Oro-oro Dowo, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","restaurant,food,point_of_interest,establishment",4479,4.6
360,Latar Ijen Resto & Cafe,ChIJZ8lmEZ4p1i0RSIgnomSYqZU,"Ijen St No.79, Oro-oro Dowo, Klojen, Malang City, East Java 65119, Indonesia","restaurant,food,point_of_interest,establishment",956,4.4
361,The Arbanat | Kitchen.Cafe.Lounge,ChIJkxQq8I-CeC4REe6NxQs3LxI,"Jl. Terusan Dieng No.4-6, Pisang Candi, Kec. Sukun, Kota Malang, Jawa Timur 65146, Indonesia","restaurant,cafe,food,point_of_interest,establishment",2558,4.5
362,Hok Lay Restaurant,ChIJoeZs_BYo1i0R21YXNZrpir0,"Jl. KH Ahmad Dahlan No.10, Sukoharjo, Kec. Klojen, Kota Malang, Jawa Timur 65118, Indonesia","restaurant,food,point_of_interest,establishment",3996,4.4
363,Madame Wang Secret Garden,ChIJzS3RWp2CeC4Rq-6WRY3Fyi0,"Jl. Telomoyo No.12, Gading Kasri, Kec. Klojen, Kota Malang, Jawa Timur 65115, Indonesia","restaurant,food,point_of_interest,establishment",3117,4.5
364,Batavia Resto,ChIJCb_i6yoo1i0Rt2r3JXzowcc,"Jl. Jakarta No.51, Sumbersari, Kec. Lowokwaru, Kota Malang, Jawa Timur 65145, Indonesia","restaurant,food,point_of_interest,establishment",2399,4.5
365,Green Leaf Restaurant,ChIJqxMC7iko1i0R5S-nYgJJgQc,"Jl. Pahlawan Trip No.A7, RW.3, Oro-oro Dowo, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","restaurant,food,point_of_interest,establishment",1310,4.3
366,Taman Indie,ChIJLyHbq-Uo1i0RL5dhzEKgNHI,"Jl. Araya Megah No.9, Pandanwangi, Kec. Blimbing, Kota Malang, Jawa Timur, Indonesia","restaurant,food,point_of_interest,establishment",6464,4.5
367,OURA,ChIJeXNmBKgp1i0RD0y9SNcSCv4,"Jl. Pahlawan Trip No.A11, Oro-oro Dowo, Kec. Klojen, Kota Malang, Jawa Timur 65112, Indonesia","restaurant,food,point_of_interest,establishment",2164,4.5
368,signora pasta malang,ChIJuR915Psp1i0R-Ye0uemH7z0,"Jl. Lasem No.7, Oro-oro Dowo, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","restaurant,food,point_of_interest,establishment",1272,4.7
369,Hungry Kitten Restaurant,ChIJC4tLZgMo1i0RId3vtVAfKh8,"Pojokan Puncak Dan merbabu, Jl. Merbabu Depan Taman Nivea No.29, Oro-oro Dowo, Klojen, Malang City, East Java 65119, Indonesia","restaurant,food,point_of_interest,establishment",1943,4.6
370,Kauri kitchen,ChIJDdvpJmGCeC4RTCxkedupOlc,"Jl. Himalaya VE 4-5 No.12, Karangwidoro, Kec. Dau, Kota Malang, Jawa Timur 65151, Indonesia","restaurant,food,point_of_interest,establishment",359,4.6
371,SaigonSan Restaurant & Rooftop Terrace,ChIJ0fZ7ALop1i0RMEoCMBwJDj4,"Kauman, Klojen, Malang City, East Java 65119, Indonesia","bar,restaurant,food,point_of_interest,establishment",572,4.6
372,New Hongkong Restaurant,ChIJ01gNhiIo1i0Rhl1Wd3-8640,"Jl. Arif Rahman Hakim, Kauman, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","restaurant,food,point_of_interest,establishment",471,4.5
373,Gloria Noodle Restaurant,ChIJqy7qZ9KAeC4RUw6Kwzdxtuc,"Jl. Agus Salim No.23, Kiduldalem, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","restaurant,food,point_of_interest,establishment",2651,4.3
374,Mager Malang,ChIJtxE4-nWDeC4Rmh2rJwc-6zc,"Jl. MT. Haryono No.108, Ketawanggede, Kec. Lowokwaru, Kota Malang, Jawa Timur 65145, Indonesia","restaurant,food,point_of_interest,establishment",193,4.7
375,Gang Djangkrik Restaurant,ChIJ0ZNOtMwp1i0RmCi1t7tIXuI,"Jl. Letjen Sutoyo No.136, Purwantoro, Kec. Blimbing, Kota Malang, Jawa Timur 65111, Indonesia","restaurant,food,point_of_interest,establishment",3648,4.4
376,AB Kitchen European Food,ChIJD_X_vGwp1i0Re38YCp_lruo,"Jl. Ungaran No.22, Oro-oro Dowo, Kec. Klojen, Kota Malang, Jawa Timur 65112, Indonesia","restaurant,food,point_of_interest,establishment",772,4.5
377,Rumah Makan Kertanegara,ChIJ_S-ccTwo1i0RAkwIjRjxVT0,"Jl. Kertanegara No.1, Klojen, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","restaurant,food,point_of_interest,establishment",3150,4.4
378,Bukit Delight,ChIJX4t2sj6CeC4REWeMG4msylc,"Jl. Joyo Agung No.1, Tlogomas, Kec. Lowokwaru, Kota Malang, Jawa Timur 65144, Indonesia","restaurant,cafe,food,store,point_of_interest,establishment",5347,4.5
379,Rawon Rampal,ChIJT7t7ejko1i0RCmxnudeWG1w,"Jl. Panglima Sudirman No.71A, Klojen, Kec. Blimbing, Kota Malang, Jawa Timur 65111, Indonesia","restaurant,food,point_of_interest,establishment",5524,4.5
380,Depot Gang Djangkrik,ChIJ4S5UhJ2CeC4R7Em-4HS9R6Y,"Jalan Kawi Atas No.26 Gading Kasri, Bareng, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","restaurant,food,point_of_interest,establishment",3364,4.6
381,Ah Yat Abalone Forum Restaurant Malang,ChIJ27eiZusp1i0RgV7qrLx1FE0,"Jl. A. Yani Jl. Riverside No.1, Polowijen, Kec. Blimbing, Kota Malang, Jawa Timur 65126, Indonesia","restaurant,food,point_of_interest,establishment",125,4.6
382,Ayam Goreng Tenes,ChIJF0jr5iYo1i0RLW-7DYammys,"Jl. Tenes No.12, RW.3, Kauman, Kec. Klojen, Kota Malang, Jawa Timur 65116, Indonesia","meal_takeaway,restaurant,food,point_of_interest,establishment",3141,4.5
383,Cleopatra Restaurant,ChIJvbsbHjEo1i0RSu1qH5S1Op4,"Jl. Dr. Cipto No.17, Rampal Celaket, Kec. Klojen, Kota Malang, Jawa Timur 65215, Indonesia","restaurant,food,point_of_interest,establishment",38,3.8
384,Rumah Makan Inggil,ChIJOQz8qBco1i0Ron1dURIfrDs,"Jl. Zainul Arifin No.53 A-B, Sukoharjo, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","restaurant,food,point_of_interest,establishment",180,4.5
385,Trimurti Resto,ChIJs3IuQvQp1i0RcxoCtqHOMCw,"Jl. Raden Panji Suroso No.7, Purwodadi, Kec. Blimbing, Kota Malang, Jawa Timur 65126, Indonesia","restaurant,food,point_of_interest,establishment",51,4.9
386,Canting Restaurant - Atria Hotel Malang,ChIJwzzd0pop1i0R1UHWEHbh3TA,"3J2Q+7HC, Purwantoro, Blimbing, Malang City, East Java, Indonesia","restaurant,food,point_of_interest,establishment",10,4.3
387,Bromo Restaurant,ChIJMQIfrDwo1i0RJfVtscc9r-o,"2JFJ+5R8, Jl. Kahuripan, Kauman, Kec. Klojen, Kota Malang, Jawa Timur 65111, Indonesia","restaurant,food,point_of_interest,establishment",34,4.5
388,Jardin,ChIJn1yE92CCeC4RuY8glO4ljKc,"VE2, Jl. Puncak Esberg No.8, Doro, Karangwidoro, Kec. Dau, Kota Malang, Jawa Timur 65146, Indonesia","restaurant,food,point_of_interest,establishment",1827,4.6
389,"Depot ""Janur Kuning""",ChIJgxeV-8Yp1i0R97LjcbX9LYw,"Jl. Letjend S. Parman No.60, Purwantoro, Blimbing, Malang City, East Java 65126, Indonesia","restaurant,food,point_of_interest,establishment",1151,4.4
390,Dragon King Restaurant,ChIJq2l8LZmCeC4RYKCxd1_05Uk,"Jl. KH Ahmad Dahlan No.27 - 29, Sukoharjo, Kec. Klojen, Kota Malang, Jawa Timur 65118, Indonesia","restaurant,food,point_of_interest,establishment",362,4.5
391,Klapa Resto - Grand Cakra Hotel,ChIJF3o1wZYp1i0R-vAKpdxGSgE,"3M72+MH3, Polowijen, Blimbing, Malang City, East Java 65126, Indonesia","restaurant,food,point_of_interest,establishment",63,4.4
392,Nine House Kitchen Alfresco,ChIJBexXh0Ap1i0RmRe0wKdjaqo,"Jl. Tangkuban Perahu No.9, Kauman, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","restaurant,food,point_of_interest,establishment",524,4.6
393,Rawon Nguling Restaurant,ChIJoWe0rxco1i0RlKMAKt29HJ8,"Jl. Zainul Arifin No.62, RT.01/RW.01, Kiduldalem, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","restaurant,food,point_of_interest,establishment",6956,4.5
394,Mellaca Eatery,ChIJy41ggF-CeC4RVdZLkhkhbXI,"Jl. Raya Langsep No.60, Bareng, Kec. Klojen, Kota Malang, Jawa Timur 65146, Indonesia","restaurant,bakery,food,store,point_of_interest,establishment",778,4.5
395,Dreams Cafe & Resto,ChIJ_-b6nYKCeC4R6cJ6cyp3Bqo,"Jalan Retawu No. 29, Oro-oro Dowo, Klojen, Gading Kasri, Kec. Klojen, Kota Malang, Jawa Timur 65115, Indonesia","bakery,cafe,restaurant,food,store,point_of_interest,establishment",52,4.4
396,My Kopi O!,ChIJE3vIWSYo1i0RsmTH84sesRw,"Jl. Tenes No.14, Kauman, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","restaurant,cafe,food,store,point_of_interest,establishment",3167,4.6
397,Chao Phraya Malang,ChIJh0sWpt0p1i0RGzbAyDCj7h8,"Jl. Merapi No.5, Oro-oro Dowo, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","restaurant,food,point_of_interest,establishment",234,4.6
398,Candi Resto,ChIJz3fyIWWCeC4RzVlOfhEitS8,"JL Sigura-gura, Kav 3 No. 20, Karangbesuki, Kec. Sukun, Kota Malang, Jawa Timur 65141, Indonesia","restaurant,food,point_of_interest,establishment",11,4.5
399,Lan Hua Chinese Restaurant Malang,ChIJV6i6ZS8p1i0RJH3ugUX666c,"Jl. Raden Panji Suroso No.7, Purwodadi, Kec. Blimbing, Kota Malang, Jawa Timur 65126, Indonesia","restaurant,food,point_of_interest,establishment",32,4.8
400,Teratai Restaurant Savana Hotel & Convention,ChIJ4euDQDMo1i0R84BTfsqGkbI,"2JQP+2GG, Jl. Letjen Sutoyo, Rampal Celaket, Kec. Klojen, Kota Malang, Jawa Timur 65141, Indonesia","restaurant,food,point_of_interest,establishment",4,5.0
401,"La Regina, Ristorante Italiano",ChIJO_vRCrop1i0Rn1t116mM6l0,"Jl. Buring No.50, Oro-oro Dowo, Kec. Klojen, Kota Malang, Jawa Timur 65119, Indonesia","restaurant,food,point_of_interest,establishment",619,4.6
402,Rumah Makan Pecel Kawi Hj Musilah Asli 1975,ChIJ_SCcYyco1i0Rh8ouFxw1tsU,"Kawi St Kios No.43B, Bareng, Klojen, Malang City, East Java 65116, Indonesia","restaurant,food,point_of_interest,establishment",4769,4.3
403,Depot Sari Rasa,ChIJiao4NzIo1i0R0TyNT4fczpQ,"Jl. Jaksa Agung Suprapto No.81, Rampal Celaket, Kec. Klojen, Kota Malang, Jawa Timur 65111, Indonesia","restaurant,food,point_of_interest,establishment",612,4.5
404,Sky Room Dining Lounge,ChIJecedDzEo1i0R489GJcW9B3Y,"Jl. Dr. Cipto No.11, RW.3, Rampal Celaket, Kec. Klojen, Kota Malang, Jawa Timur 65111, Indonesia","restaurant,food,point_of_interest,establishment",153,4.5
405,Ayam Rice Bowl Sunshine resto,ChIJJ_TKj3eBeC4RL1Yx5YvXpR8,"Jl. Raya Sengkaling No.1, Jetis, Mulyoagung, Kec. Dau, Kabupaten Malang, Jawa Timur 65151, Indonesia","restaurant,food,point_of_interest,establishment",8,4.9
406,Intan Resto & Cafe,ChIJNRe_jDEo1i0RpNGIpOlrP_Q,"Jl. Jaksa Agung Suprapto No.67, RW.3, Samaan, Kec. Klojen, Kota Malang, Jawa Timur 65111, Indonesia","restaurant,food,point_of_interest,establishment",0,0.0
407,Rooftop Maxone Malang,ChIJHfXrxawp1i0RfEJsfwjSuVU,"2JMM+PF8, Rampal Celaket, Klojen, Malang City, East Java 65111, Indonesia","restaurant,food,point_of_interest,establishment",11,4.5
408,Ayam Goreng Remaja,ChIJ5ZJbO8kp1i0RXoNvnELX2aw,"Jl. Letjend S. Parman, Purwantoro, Kec. Blimbing, Kota Malang, Jawa Timur 65125, Indonesia","restaurant,food,point_of_interest,establishment",674,4.5
