place_id,place_name,place_address,city/regency,image,desc,total_review,ave_rating,amusement_park,aquarium,art_gallery,cafe,church,food,hindu_temple,library,local_government_office,lodging,mosque,museum,natural_feature,park,place_of_worship,restaurant,rv_park,school,shopping_mall,store,travel_agency,zoo
ChIJV-0W9xf0aS4RlAmTRCifLdQ,Taman Kodok Menteng,"Taman kodok, RT.3/RW.5, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,960,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJGcVRIFntaS4Rg0reru4R0Kk,SkyWorld Indonesia,"Taman Among Putro Skyworld Indonesia, Jl. Taman Mini Raya, RT.1/RW.10, Lubang Buaya, Kec. Cipayung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13810, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,1991,4.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ChIJ96ScBDUdai4RX9GhTDqAThY,Wisata Sungai Kota Tua,"Kota Tua, Jl. Kali Besar Tim. No.21, RT.7/RW.2, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,1324,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJNW9pn7z1aS4RcuI0KTrbxOc,Monumen Ondel-Ondel Kemayoran,"Jl. Benyamin Suaeb A No.5, RT.13/RW.6, Kb. Kosong, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10630, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,1659,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJwaKHt0bxaS4Rdz5scpPNTtA,Mataram City Park,"Jl. Sisingamangaraja No.2, Selong, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12110, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,2865,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJ-Ya1ZKPxaS4RED_AVd8-6TA,Pondok Indah Water Park,"PQJM+WQ2, Pondok Indah Mall, Jl. Metro Pondok Indah, RT.1/RW.16, Pd. Pinang, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12310, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,2034,4.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJ086DVDweai4RwFvnrq74dHM,Taman Impian Ancol,"VRGV+WGR, 10, RW.10, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,3068,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJ_-0x3lvtaS4R__CRKurhua4,Taman Akuarium Air Tawar TMII,"Jl. Taman Mini Indonesia Indah No.Raya, Ceger, Kec. Cipayung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13550, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,3070,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJ7V-PP_8dai4RMqvOj2luU_I,Taman Fatahillah,"Jl. Lada Dalam No.7, RT.7/RW.7, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,24426,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJV13T9zYeai4RlhpJBj3BhXE,Taman Impian Jaya Ancol,"VVM5+359, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,4890,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJOaEYFVb1aS4Rp-6YT6HzESk,Bundaran HI,"RR3F+W64, Menteng, Central Jakarta City, Jakarta, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,405,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJtQCUlDYeai4RBl7pBSY0M74,Alive Museum Ancol,"Ancol Beach City Mall, 3rd Floor Jalan Ancol Beach City Pademangan, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,1191,4.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ChIJjzzUACDuaS4Rc_mZHqCBRbA,Museum Layang-layang Indonesia,"Jl. H. Kamang No.38, RT.8/RW.10, Pd. Labu, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12450, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,1674,4.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ChIJVWec4Qodai4RndtaPzBOjVw,Muara Angke Wildlife Refuge,"RT.1/RW.16, Kapuk Muara, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14460, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,658,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ChIJ8ylw4XDuaS4RGvPsWWCyAgs,Taman Tabebuya,"Jalan Muhammad Kafi No.1, RT.1/RW.2, Ciganjur, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12630, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,3471,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJX6v90SrsaS4Rm6xBQ_zkGZI,Unit Pengelola Kawasan Perkampungan Budaya Betawi Setu Babakan,"Jl. Moch Kahfi II, RT.13/RW.8, Srengseng Sawah, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12640, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,9656,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJi_JxtdT1aS4R7Vhgb1ZBFaQ,Museum Nasional,"Jl. Medan Merdeka Barat No.12, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110, Indonesia",Medan,Belum Ada Foto,Belum Ada Deskripsi,14252,4.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ChIJnT4GBcKMaS4RpYaaMt9Gb0I,"Hutan Kota Pondok Kelapa,Komplek DKI Jakarta Timur","Jalan Haji Dogon Blok G2 No.1, Pondok Kelapa, Duren Sawit RT.18, RT.10/RW.2, Pd. Klp., Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13450, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,647,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJby43F6P3aS4RlaJEAUa5WCg,Hutan Kota Kembangan Utara,"Jl. Hutan Kota No.11, RT.11/RW.5, Kedoya Utara, Kec. Kembangan, Jakarta, Daerah Khusus Ibukota Jakarta 11520, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,408,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJC0oaZ-jtaS4R9kSsGB5ABas,Taman Dadap Merah,"Jalan Kebagusan Dalam 55 9 4, RT.8/RW.4, Kebagusan, Ps. Minggu, Daerah Khusus Ibukota Jakarta 12520, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,2219,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJV_3rrx33aS4R9vCzPVkjlvE,Museum MACAN (Modern and Contemporary Art in Nusantara),"AKR Tower Level M, Jl. Panjang No.5, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,9757,4.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ChIJCxsyoYIfai4R2v_NEPZlhlY,Jakarta Bird Land,"Jl. Lodan timur No.7, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,105,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJ_1nySP8dai4RU7hd4de_tv4,Wayang Museum,"Jalan Pintu Besar Utara No.27 Pinangsia, RT.3/RW.6, Kota Tua, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,4529,4.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ChIJfaWSQv8dai4RRQeMZy0D8BI,Jakarta History Museum,"Taman Fatahillah No.1, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,21522,4.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ChIJR1-O4fDtaS4RvvkqoHT1h_I,Taman Sepat,"Jl. Sepat I No.68, RT.1/RW.6, Kebagusan, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12520, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,1741,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJ3QhaoREeai4R0e_zHV4d4kE,Discovery Pulau Seribu,"jl. Lodan Timur 7 Gedung Gondola Stasiun A Pantai Festival Utara, RW.10, Ancol, DKI Jakarta, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,42,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJf8IvSSD0aS4RGoaqXgFCQ4I,Galeri Indonesia Kaya,"Jl. M.H. Thamrin No.1, RT.1/RW.5, Kb. Melati, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10230, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,1334,4.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJDUACz_r1aS4R4sRdYI9wVjI,Pusat Wisata Kuliner JTS Kemayoran,"Jl. Garuda I No.10, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610, Indonesia",Jakarta,Belum Ada Foto,Belum Ada Deskripsi,243,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJn1laO6izzS0RzIjQ0qj2jA8,Bukit Merese,"Jl. Kuta Lombok, Kuta, Kec. Pujut, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83573, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,5981,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJD87VUP_VzS0RM4YPd7ICqSE,Sendang Gile Waterfall,"Air Terjun Sendang Gile, Senaru, Kec. Bayan, Kabupaten Lombok Utara, Nusa Tenggara Bar. 83354, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,1469,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJsy7ji2gHzS0RW2G7mBJaK0o,Pantai Seger Kuta Lombok,"Kuta, Pujut, Kuta, Kec. Pujut, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83573, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,1431,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJffeF0FwuzC0RMV3_B9KDAPM,Bukit Selong,"Sembalun Lawang, Sembalun, East Lombok Regency, West Nusa Tenggara 83656, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,1242,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJaf7F1c0AzS0RqjghvCiRNe0,Batu Payung,"Jalan Kuta Lombok, Kec. Pujut, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83573, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,448,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJew01E4bJzS0Rci_d58ZISbM,Wisata Alam Aiknyet,"Aiknyet desa Buwun Sejati, Sesaot, Kec. Narmada, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83371, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,1083,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJlZM9jnn4zC0RSr4DGV_IscQ,Pantai Tanjung Bloam,"Jl. Pantai Beloam, Tanjung Ringgit, Nusa Tenggara Bar, Jerowaru, Sekaroh, Lombok Timur, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83672, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,201,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJrzuYLRepzS0RfKlSJ1rtnvo,Sade Village,"Rembitan, Pujut, Central Lombok Regency, West Nusa Tenggara 83573, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,7871,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJ_____3vMzS0RpV-XoZGa9rw,Benang Stokel and Benang Kelambu Waterfall,"Aik Berik, Batukliang Utara, Central Lombok Regency, West Nusa Tenggara 83552, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,739,4.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ChIJ-UivCCIBzS0RnicSiHrkyOU,Taman Wisata Alam Gunung Tunak,"Mertak, Pujut, Central Lombok Regency, West Nusa Tenggara 83573, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,162,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJ5QJZcwnazS0RSSt9iIlT4Q4,Rumah Pohon Gangga Murmas,"J6XG+FVC, Genggelang, Gangga, North Lombok Regency, West Nusa Tenggara 83353, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,142,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJReqyxsm5zS0R4v_hrjltfes,Desa Wisata Nostalgia Bonjeruk,"Bonjeruk, Jonggat, Central Lombok Regency, West Nusa Tenggara 83561, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,178,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ChIJxa-xxs-zzS0RObC0xrBxdPY,Wahana Wisata Edukasi Jabal Rahmah Desa Jango,"Dusun Rungkang Barat,Desa Jango, Kec. Janapria, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83554, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,295,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJ38zY-63WzS0R3iBfuEFsga8,Air Terjun Tiu Sekeper,"Santong, Kayangan, North Lombok Regency, West Nusa Tenggara 83353, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,95,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJPQQd_rjJzS0RO7XYetx9XMA,Blue Lake Central Lombok,"F8C6+CGJ, Karang Sidemen, Batukliang Utara, Central Lombok Regency, West Nusa Tenggara 83552, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,230,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJ8VqxKcgBzS0ROVhCHfK_ptg,Sari Goang Beach Lagoon,"TWA Gunung Tunak, Mertak, Pujut, Central Lombok Regency, West Nusa Tenggara 83573, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,180,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJV9PymCbIzS0RGQPD89K5JPM,Wisata Alam Gunung Jae Desa Sedau,"Sedau, Narmada, West Lombok Regency, West Nusa Tenggara 83371, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,360,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJw8tOl6G5zS0RcEXxeeTh_W8,Bunut Ngengkang Attraction,"Buwut Sejati, Sesaot, Narmada, West Lombok Regency, West Nusa Tenggara 83371, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,322,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJf2gFXEgxzC0RdWxc13gm5jk,Wisata Pusuk Sembalun,"HGPQ+272, Jl. Wisata Gn. Rinjani, Sembalun Bumbung, Kec. Sembalun, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83656, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,220,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJTQA161m1zS0Ry87RY7rk1OU,LONGTUN WATERPARK KOPANG,"Kopang Rembiga, Kopang, Central Lombok Regency, West Nusa Tenggara 83553, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,564,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJ5-LQEh8HzS0REL8uQZ-9zC8,Areguling Beach Lombok,"36WR+V5M, Jl. Pariwisata Areguling, Tumpak, Kec. Pujut, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83572, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,92,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJC7L0jG2nzS0RIEuqXOBsHoQ,Goa Kotak Lombok,"38GV+G36, Jalan Pantai Mawi, Sengkol, Kec. Pujut, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83573, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,95,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJnT0DF6xLzC0RWaoVkIdb1v0,Pancor Kopong waterfall,"Aikdewa, Pringgasela, East Lombok Regency, West Nusa Tenggara 83662, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,271,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJ3f___z_NzS0RYcKdlU9Vb_g,Mount Rinjani National Park,"Semeru, Senaru, Kec. Bayan, Kabupaten Lombok Utara, Nusa Tenggara Bar. 83354, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,1424,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJJRN1XRiozS0RUGNX9NnWw5g,Goa Bangkang Prabu,"Prabu, Pujut, Central Lombok Regency, West Nusa Tenggara 83573, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,337,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJSzwWNfK1zS0RTMNWg37sa0Q,Wisata Aik Bukak,"Jalan Pariwisata Aik Bukak Desa Aik Bukak Kecamatan Batukliang Utara, Aik Bukaq, Praya, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83550, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,421,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJe_oKWgnJzS0RuSdrJCLh72Q,Wisata Alam Desa Sesaot,"Sesaot, Narmada, West Lombok Regency, West Nusa Tenggara 83371, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,118,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ChIJJ5EJ-sehzS0R5UufSoWS8pA,Nambung Beach,"44J3+8GG, Montong Ajan, Praya Barat Daya, Nusa Tengg, Montong Ajan, Praya Barat Daya, Central Lombok Regency, West Nusa Tenggara, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,86,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJaXiy6O2nzS0R65d8j4CgQBE,Pantai Semeti,"4555+9GV, Jl. Pantai Mawi, Selong Belanak, Kec. Praya Bar., Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83572, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,163,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJo00ZB-zLzS0Rx4_5rFLiezY,Air Terjun Babak Pelangi,"F83J+MQ2, Lantan, Batukliang Utara, Central Lombok Regency, West Nusa Tenggara 83552, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,198,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJvXaL67DHzS0RjohWjSxOS0I,Wisata Berkuda Karang Bayan,"Jl. Karang Bayan, Karang Bayan, Kec. Lingsar, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83371, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,63,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJn8rgrpPJzS0R9X5XAmhU10I,Taman Suranadi,"C6HJ+FXR, Suranadi, Narmada, West Lombok Regency, West Nusa Tenggara 83371, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,85,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJ40YiulW_zS0RZYytn3sbwLo,Mayura Park,"Jl. Purbasari No.29, Mayura, Kec. Cakranegara, Kota Mataram, Nusa Tenggara Bar. 83239, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,1932,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJA34khmy4zS0RFb2zry_Re1Y,Narmada Park,"Jl. Raya Mataram - Labuhan Lombok, Lembuak, Kec. Narmada, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83371, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,707,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJKY4JagqpzS0R3QrqmCsHigk,Kuta Lombok Beach,"474M+37V, Pantai Kuta Lombok, Kuta, Kec. Pujut, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83573, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,253,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJ08eJ2dzKzS0RurgR4hcQ4-4,Otak kokok Joben Evergreen,"Pesanggrahan, Montong Gading, East Lombok Regency, West Nusa Tenggara 83663, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,803,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJAQAAAPCxzS0RW7bq008PFwE,Bendungan Batujai,"7775+Q62, Batujai, Praya Barat, Central Lombok Regency, West Nusa Tenggara 83519, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,406,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJgT3Fsqq5zS0RUWos0veVLQQ,Pancingan Market,"Jl. Raya Bilebante, Bilebante, Kec. Pringgarata, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83362, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,171,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJn815pkewzS0Rh5y6e0PQYOk,Tonjeng beru Smart Garden,"Bendungan Batujai, Prapen, Kec. Praya, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83511, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,891,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChIJQ5o8wSBNzC0RxuYG-9F-NqA,Bendungan Pandanduri,"8C8Q+88H, Suangi, Sakra, East Lombok Regency, West Nusa Tenggara 83663, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,596,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJI2KpkuyvzS0ReUuqOUXHaP4,Savana Bale Tepak,"Jl. Bendungan Batujai, Dusun Tepak, Penujak, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83512, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,49,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJ_wC90UTczS0RzEJMd1iI6d8,Pantai Sejuk,"J4F3+MJF, Sigar Penjalin, Tanjung, North Lombok Regency, West Nusa Tenggara 83352, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,254,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJX84bb1SgzS0RE1WjhgPCVrM,Pantai Pengantap,"Gang Kuda LautDusun Pengantap, Buwun Mas, Sekotong, West Lombok Regency, West Nusa Tenggara 83365, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,46,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJp47Dm0m3zS0RalSZodp41aA,Desa Wisata Lantan,"Lantan, Batukliang Utara, Central Lombok Regency, West Nusa Tenggara 83552, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,19,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJc7zZzeNKzC0Rzgb59hP3g5s,Otak Aik Tojang,"Jl. Gelora-Lendang Nangka No.15, Lendang Nangka, Kec. Masbagik, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83662, Indonesia",Lombok,Belum Ada Foto,Belum Ada Deskripsi,292,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
