place_id,place_name,place_address,city/regency,image,desc,total_review,ave_rating,art_gallery,bakery,bar,cafe,clothing_store,electronics_store,food,gym,health,home_goods_store,lodging,night_club,park,parking,real_estate_agency,restaurant,shopping_mall,spa,store,travel_agency
ChIJ8WitRLZG0i0RwZ_P6-w2a1c,PrimeBiz Hotel Kuta,"Jl. Raya Kuta No.66, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,1890,4.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ705a28BG0i0R61ancjA23EY,POP! Hotel Kuta Beach - Bali,"Kubu, Jl. Benesari, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,2922,4.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJN0DM_t5G0i0RfI7qPy8BDR0,THE HAVEN Bali Seminyak,"Jl. Raya Seminyak No.500, Seminyak, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,2824,4.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJt8Vm6sBG0i0RV9OrVYRPsSQ,Kuta Beach Hotel,"Jl. Benesari, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,2054,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJk1LAkENH0i0R44G-gOKqoxM,ARSHIKA Bali Sunset Road,"Jl Raya Kuta, Kav 1&3 Kuta - Badung Regency, Pemecutan Klod, Kec. Denpasar Bar., Bali, 80119, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,140,4.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ178SqP4i0i0RymfdwzHeAow,Alila Ubud,"Desa, Melinggih Kelod, Payangan, Gianyar Regency, Bali 80572, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,1168,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJM0cAQrRG0i0RY0GMynSFZKg,100 Sunset Hotel,"Jl. Sunset Road No.100C, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,1258,3.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJzXSCOz1H0i0RTITlcZFlyCM,Hotel Dafam Savvoya Seminyak Bali,"Jl. Mertanadi No.14, Seminyak, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,1277,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJn_bqAMRG0i0RHv2BMw856xo,Loft Legian Hotel,"Jl. Melasti No.99, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,660,3.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJN1BdZQ9D0i0RUv7AsKhQJzI,Tijili Hotel Benoa,"Jl. Pratama No.62, Tj. Benoa, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,2227,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJt5cfsppE0i0Rk_VFR4RplQI,Bali Paragon Resort Hotel,"Jl. Raya Kampus Unud, Jimbaran, Bali, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,2487,4.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJr6VhdLFG0i0R676LcZ-Qab4,The Kana Kuta Hotel,"Jl. Setiabudi No.8, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,962,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJJx9FctU-0i0RnhICc1yNvwU,POP! Hotel Denpasar - Bali,"Cokroaminoto St No.23 - 25, Pemecutan Kaja, Denpasar Utara, Denpasar City, Bali 80118, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,1430,4.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ4S3GzLZG0i0RKiBKQTPVrQY,Rhadana Kuta Bali,"Jl. Raya Kuta No.88, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,1641,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJhZKSKHJE0i0R8jsbjvwNCl0,Coco De Heaven Guest House,"Jl. Bypass Ngurah Rai No.17X, Kedonganan, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,813,3.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJP5JAos5E0i0RVkwcLXF-j_Y,MaxOneHotels.com @ Bukit Jimbaran,"Uluwatu St, Ungasan, South Kuta, Badung Regency, Bali 80363, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,1476,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJfSVOAhpE0i0RFI1AZ7FOUCw,Hilton Garden Inn Bali Ngurah Rai Airport,"Jl. Airport Ngurah Rai No.7, Tuban, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,2886,4.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJIQ--w9lG0i0RWA-zzw5yFgQ,Brits Hotel Kuta Legian,"Jl. Sunset Road No.150, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,1436,4.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJy8H2qhJH0i0RQODiFNc6E6Q,The Alea Hotel Seminyak,"Jl. Cendrawasih No.78, Seminyak, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,1317,4.2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
ChIJB5TNesdG0i0RyChcWmpxzXI,Fashion Hotel Legian,"Jln Legian No.121, Kuta, Badung Regency, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,1739,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJu92VhaZD0i0RhahlxfhZGkw,Ion Bali Benoa,"Jl. Pratama No.93, Tj. Benoa, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,380,4.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ48r2-rk40i0ROp4m91wtgCM,Golden Tulip Essential Denpasar,"Jl. Gatot Subroto Barat No.101, Padangsambian Kaja, Kec. Denpasar Bar., Kota Denpasar, Bali 80118, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,1724,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJQ2IOhLhG0i0RP1ml16E74Uw,The ONE Legian,"Jln Legian No.117, Kuta, Badung Regency, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,4562,4.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJc3rJyQJE0i0R1katY3dgWgg,J Hotel Raya Kuta,"Jalan Raya Kuta No.88D, Kuta, Jl. Raya Kuta No.88, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,882,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJWa9i8bJG0i0RW_BRN0l18zU,Mega Boutique,"SImpang Siur, Jl. Bypass Ngurah Rai No.259, Kuta, Denpasar Selatan, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,1505,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJdSaVLr1F0i0R2w93KaSDqiY,Royal Tulip Springhill Resort Jimbaran,"Jl. Jimbaran Hijau Kelod, Jimbaran, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,1103,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJw9bkkmpH0i0Reozb0Nx1fEo,Daun Bali Seminyak Hotel,"Petitenget St No.8, Kerobokan Kelod, Kuta Utara, Badung Regency, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,1454,4.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ5xdVghBH0i0Rbb2hMby9bMg,Kubu Bali Suite Seminyak,"Jl. Kerobokan Gang: 7 No: 3, Kerobokan Kelod, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,35,4.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJbz0wrkhH0i0R3C_aBC_ONi8,The Salak Style Hotel,"Jl. Gunung Salak No.78, Padangsambian Klod, Kec. Denpasar Bar., Kota Denpasar, Bali 80117, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,991,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJGRKHT6BG0i0RRpnp9jrz-vo,Hotel Santika Kuta Bali,"Jl. Raya Kuta No.98, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,1275,4.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJv4bSOMdG0i0RVoVNpe1vZYc,Terrace at Kuta Hotel,"Jl. Benesari No.2, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,708,4.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJQb9i6pRA0i0RDjCeW5hi3s0,Hotel Grand Santhi,"Jl. Patih Jelantik No.1, Dauh Puri Klod, Kec. Denpasar Bar., Kota Denpasar, Bali 80113, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,1284,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJi57uaQc90i0Rf4qrnropqHg,Aryaswara Villa Ubud,"Gg. Cendana, Singakerta, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,90,4.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJsVzexcRG0i0R0pCAjEvzHHs,Pelangi Bali Hotel & Spa,"Jl. Camplung Tanduk, Seminyak, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,499,4.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJnTD2psZG0i0RlmLPW5MCasE,Grandmas Plus Hotel Legian,"Jl. Sriwijaya No.368, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,2295,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJXdu3inc40i0R-VVLM798MjY,Eastin Ashta Resort,"Jl. Munduk Catu No.8, Canggu, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,747,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJiflYIMlG0i0RkBPfzPIbEXw,Serela Kuta,"Jalan Raya Kuta No. 42 XX, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,587,3.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJrRU5gc9G0i0RSO7B-6hL2Gs,Hotel Losari Sunset Road,"Ruko Pertokoan Sunset Paradise, Jl. Sunset Road No.169, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,621,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJre2KWMhG0i0RgTWOu-9SEiQ,Kuta Central Park Hotel Bali,"Jl. Patih Jelantik, Kuta, Badung, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,3893,4.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJh3Otubc40i0RQF9fGX8iQ14,Bali Hotel | Zizz Convention Hotel,"Jln. Mudutaki V No.2 Tegal Jaya, Dalung, Kec. Kuta Utara, Kabupaten Badung, Bali 80117, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,533,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJGZss5eRH0i0R18RbTHvkuu0,Yan's House Hotel Bali,"Jl. Kartika Plaza No.2, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,701,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJVf7lJsdG0i0RP3WUOYYjEN0,The Aromas of Bali Hotel & Residence,"Jl. Lb. Bene, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,880,3.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJx6BJIcZG0i0RtIyDrVEoxJI,Blu-Zea Resort by Double-Six,"Jl. Camplung Tanduk No.66, Seminyak, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,934,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
ChIJwRf1a7tG0i0RzGDMpoaDdJs,Bali Summer Hotel,"Jl. Pantai Kuta No.38, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,513,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJGwTW4RlH0i0RSU-EOx8spQ0,Amadea Resort & Villas,"Jalan Kayu Aya, Seminyak, Kuta, Seminyak, Kec. Kuta, Kabupaten Badung, Bali 81360, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,880,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJVSCkrkEU0i0RPk5vn3xOj-U,Rumah Luwih,"Jl. Prof Ida Bagus Mantra Km. 19,9, Lebih, Kec. Gianyar, Kabupaten Gianyar, Bali, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,1796,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJceBmSrEi0i0R5JNVm0TQ3xo,The Kanjeng Resort Ubud,"Jalan Tirta Tawar Petulu Ubud, Tegallalang, Kec. Tegallalang, Kabupaten Gianyar, Bali 80571, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,297,4.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJVa4zwBlH0i0RUelVcJh2Ycs,The Kanjeng Suites & Villas Seminyak,"Jl. Dewi Saraswati III No.39, Seminyak, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,303,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
ChIJweltzkBH0i0RHX1dOaIkssM,BOSS Legian Hotel,"Jl. Werkudara Jl. Raya Legian No.465, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,383,4.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJlXXulRsP0i0RuUqvh5LBOCg,Candi Beach Resort & Spa Bali,"Jl. Mendira, Sengkidu, Kec. Manggis, Kabupaten Karangasem, Bali 80871, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,1523,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJK55MEbxG0i0RHwObMswKofo,Bali Bungalo,"Jl. Pantai Kuta Gg. Wina, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,186,4.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJD9f8acNG0i0RR93P1vUlnUI,Ananta Legian Hotel,"Jl. Werkudara No.539, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,294,3.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ6Qh58t1G0i0R3Xxbdom7lrs,Zest Legian by Swiss-Belhotel International,"Jl. Werkudara No.525, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,760,4.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJlXrcur5G0i0Ri7AECxspaOc,Dekuta Hotel,"Jl Poppies Lane 2 no 8, Kuta, Kec. Kuta, Kota Denpasar, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,631,4.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ6yhnR7RH0i0RcT-JCd21mEQ,The Capital Hotel & Resort Bali,"Jl. Petitenget No.89, Kerobokan Kelod, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,474,4.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJefVGxaFG0i0Rgft2KkkThzI,The Vira Bali Boutique Hotel & Suite,"Jl. Kartika Plaza No.127, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,758,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJFf8ZvTFD0i0RRfU7a5GLS3U,Hotel Santika Siligita Nusa Dua - Bali,"Jl. Pintas Siligita No. 3A Banjar Peminge Nusa Dua, Benoa, Kec. Kuta Sel., Kabupaten Badung, Bali 80571, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,1752,4.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJd4MeLlw_0i0RDunpCKU5Tuw,HARRIS Hotel & Conventions Denpasar - Bali,"Cokroaminoto St No.23-25, Pemecutan Kaja, Denpasar Utara, Denpasar City, Bali 80118, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,3116,4.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJZ0Aov8ZG0i0RiqFGF6nIJzU,Legian Paradiso Hotel,"Jln Legian No.118, Legian, Badung, Badung Regency, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,1408,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJi41JZW1H0i0Rm-XUBAMH25o,Paragon Hotel Seminyak,"Seminyak Jl. Batu Belig No.555, Kerobokan Kelod, Kuta Utara, Badung Regency, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,757,4.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJaZrr6dBG0i0RnROBmlAgdaE,Rofa Kuta Hotel (ex-Hardys Rofa Hotel Kuta),"Jl. Nakula No.9, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,2288,4.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJyTrSSB9H0i0Re-GVZuGLmjA,HARRIS Hotel Seminyak,"Jl. Drupadi No.99, Seminyak, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,2184,4.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJL05V6xab0S0RfhPEN-M46ZU,The Lovina Bali Resort,"Kalibukbuk, Jl. Mas Lovina, Kabupaten Buleleng, Bali 81151, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,1278,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJo8o9ABpH0i0RYkLcdhPDQno,U Paasha Seminyak Bali,"Jl. Kayu Aya No.78, Seminyak, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,935,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJTd5PpGZE0i0R51Ml_PXO47Q,Bali Breezz Hotel,"Jl. Pantai Sari No.23, Jimbaran, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,489,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJk2was3cQ0i0R4wF_LpZq3tQ,Samanvaya Luxury Resort & Spa - Adults Only,"Banjar Jl. Raya Tebola, Telaga Tawang, Kec. Sidemen, Kabupaten Karangasem, Bali 80864, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,615,4.9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
ChIJtZQ2FbJG0i0RCVpQrXDV9E8,Grand Mega Resort & Spa Bali,"Simpang Siur, Jl. Bypass Ngurah Rai No.234, Pemogan, Denpasar Selatan, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,2320,4.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
ChIJ17pob6FG0i0RgPPcVKAcjR8,AMNAYA Resort Kuta,"Jl. Kartika Plaza Gg. Puspa Ayu No.99, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,2814,4.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJKSedFfya0S0RzaceujoFDm4,Bali Taman Beach Resort and Spa-Lovina,"Jl. Seririt- Singaraja No.KM.6, Tukadmungga, Kec. Buleleng, Kabupaten Buleleng, Bali 81119, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,914,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
ChIJcThU8bNG0i0RZ7lT2DFZLQU,Golden Tulip Jineng Resort,"Jl. Sunset Road No.98, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,1019,4.3,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0
ChIJSdIXcT1H0i0R0vTqmwjznss,The Trans Resort Bali,"Jalan Sunset Road, Seminyak, Kerobokan Kelod, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,5249,4.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJsycmYQVE0i0RvWeILlRy5x4,Grand Sovereign Kuta Bali,"Jl. Raya Tuban, Lingkungan Griya No.2, Tuban, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,2798,4.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJXw77_sNG0i0RnZPG06LeGoU,Champlung Mas Hotel Kuta Legian,"Jl. Lb. Bene, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,1262,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJRcb-fMdG0i0RHBjPib1fZtc,Sun Island Hotel & Spa Legian,"Jln Legian No.123, Kuta, Badung Regency, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,679,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
ChIJA43JKyBE0i0RrHuTaegoheI,Sulis Beach Hotel & Spa,"Jl. Wana Segara, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,1113,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJYcnObW9D0i0R5QwHP1eh7j8,The Lerina Hotel Nusa Dua - Bali,"Jl. Bypass Ngurah Rai No.1001X, Benoa, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,1791,4.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJ-2pFIcZG0i0RG3RgU09G8-o,OYO 90311 Hotel Damai,"Jl. Patih Jelantik, Dauh Puri Klod, Kec. Denpasar Utara, Kota Denpasar, Bali 80232, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,204,3.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJn2RHm6FG0i0RZLWDXHqxsBk,Sun Island Hotel & Spa Kuta,"Jl. Kartika Plaza No.88, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,1086,4.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
ChIJOavtiJk90i0RcRr0zWZrT4E,Athaya Ubud,"Jl. Pengosekan, Br Kumbuh - Mas, MAS, Ubud, Kabupaten Gianyar, Bali, MAS, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,182,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ChIJm8XKLsZB0i0R6QtMj8jLCA8,Maya Sanur Resort & Spa,"Jl. Danau Tamblingan No.89M, Sanur, Denpasar Selatan, Kota Denpasar, Bali 80228, Indonesia",Bali,Belum Ada Foto,Belum Ada Deskripsi,2309,4.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
