,name,place_id,formatted_address,types,user_ratings_total,rating
917,Nidia Nugraha Hotel,ChIJr1QxhEwwMTARqf1pmeaD83c,"Jl. Puri No.21, Kotamatsum III, Kec. Medan Kota, Kota Medan, Sumatera Utara 20212, Indonesia","lodging,point_of_interest,establishment",126,4.0
918,Gentala Hotel,ChIJAV5M1FIwMTARubjBXiJxiv0,"Jl. Rahmadsyah No.186, Kota Matsum I, Kec. Medan Area, Kota Medan, Sumatera Utara 20211, Indonesia","lodging,point_of_interest,establishment",225,3.9
919,OYO 1084 Hotel Cirasa Syariah,ChIJswI7BjAuMTARMzkVMm1nG3E,"Jl. Gatot Subroto No.111, Sei Sikambing B, Kec. Medan Sunggal, Kota Medan, Sumatera Utara 20123, Indonesia","lodging,point_of_interest,establishment",194,4.0
920,Alpha Inn,ChIJJ_ghrdsxMTARyuVrwdXTdHc,"Jl. Gatot Subroto No.148 A, Sekip, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20113, Indonesia","lodging,point_of_interest,establishment",1069,3.7
921,Hotel Transit Syariah,ChIJL9aJECouMTARJYbJCc-lpLs,"Jl. Gajah Mada No.42, Sei Sikambing D, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20114, Indonesia","lodging,point_of_interest,establishment",248,3.7
922,Aresidencia,ChIJL_Cmn9QvMTAR2psiDZuKSYM,"HMH3+M99, Jl. Sei Putih Baru, Babura, Kec. Medan Baru, Kota Medan, Sumatera Utara 20153, Indonesia","lodging,point_of_interest,establishment",172,4.4
923,Glamour Hotel & Spa,ChIJbyiI1PoxMTAR0wO2p7oyw74,"Jl. H. Adam Malik No.153R, Sei Agul, Kec. Medan Bar., Kota Medan, Sumatera Utara 20235, Indonesia","spa,point_of_interest,establishment",109,3.9
924,RedDoorz near UIN Sumatera Utara,ChIJOeZyPasxMTARe-py_DVcaI8,"Jl. Dahlia No.34-16, Indra Kasih, Kec. Medan Tembung, Kota Medan, Sumatera Utara 20222, Indonesia","lodging,point_of_interest,establishment",278,4.1
925,Garuda Citra Hotel,ChIJDcYvf0swMTARNSNAoPzLFPg,"Jl. Sisingamangaraja No.27/39, Kotamatsum III, Kec. Medan Kota, Kota Medan, Sumatera Utara 20212, Indonesia","lodging,point_of_interest,establishment",693,3.8
926,Hotel Amaliun,ChIJ5fpNMUwwMTARFyWEkdcZJdM,"Jl. Amaliun No.21, Kotamatsum III, Kec. Medan Kota, Kota Medan, Sumatera Utara 20211, Indonesia","lodging,point_of_interest,establishment",504,4.1
927,Paddington homestay,ChIJR_r0U-4xMTARiJfdKnk6zUM,"20115, Jl. Kol. Yos Sudarso No.43A, Glugur Kota, Kec. Medan Bar., Kota Medan, Sumatera Utara 20235, Indonesia","lodging,point_of_interest,establishment",348,4.1
928,Juanda Inn,ChIJu1L4POUxMTARtvkgzugjKys,"Jl. Ir. H. Juanda No.3h, RT.02, Sukaraja, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20159, Indonesia","lodging,point_of_interest,establishment",58,4.7
929,Hotel Padang,ChIJkz2yqke51C8RWIj1-lH7GVk,"Jl. Bgd. Aziz Chan No.28, Sawahan, Kec. Padang Tim., Kota Padang, Sumatera Barat, Indonesia","lodging,point_of_interest,establishment",684,4.2
930,Mercure Padang,ChIJy_0jCS251C8RhUZNQrDWSYM,"3973+H66, Jl. Purus IV No.8, Purus, Kec. Padang Bar., Kota Padang, Sumatera Barat 25115, Indonesia","lodging,point_of_interest,establishment",5094,4.5
931,ibis Padang,ChIJm2zglie51C8RP6aFEiSaLVQ,"Jl. Tamansiswa No.1A, Alai Parak Kopi, Kec. Padang Utara, Kota Padang, Sumatera Barat 25139, Indonesia","lodging,point_of_interest,establishment",5076,4.4
932,Hotel Pangeran Beach,ChIJx37OpdS41C8R6SRyrWexjv8,"Jl. Ir. H. Juanda No.79, Flamboyan Baru, Kec. Padang Bar., Kota Padang, Sumatera Barat 25115, Indonesia","lodging,point_of_interest,establishment",6941,4.4
933,Hotel Santika Premiere Padang,ChIJF9fVVhq51C8RTwC-xSi9Y4g,"Jl. Jend. A Yani No.20, Olo, Kec. Padang Bar., Kota Padang, Sumatera Barat 25117, Indonesia","lodging,point_of_interest,establishment",1309,4.7
934,The ZHM Premiere Hotel Padang,ChIJKR8n_US51C8RgPCBgXYllE0,"Jl. Thamrin No.27, Alang Laweh, Kec. Padang Sel., Kota Padang, Sumatera Barat 25133, Indonesia","lodging,point_of_interest,establishment",8560,4.7
935,Amaris Hotel Padang,ChIJUXk26Dm51C8R7KCOuXF1zZQ,"Jl. Jend. Sudirman No.19, Jati Baru, Kec. Padang Tim., Kota Padang, Sumatera Barat 25129, Indonesia","lodging,point_of_interest,establishment",2993,4.3
936,Truntum Padang Hotel,ChIJ55Mk4FG51C8RcghA0Np0zE0,"Jl. Gereja No.34, Belakang Tangsi, Kec. Padang Bar., Kota Padang, Sumatera Barat 25118, Indonesia","lodging,point_of_interest,establishment",5950,4.5
937,Whiz Prime Hotel Khatib Sulaiman Padang,ChIJr2JXDc-41C8Rudq7e7M1_eg,"39M5+HW8, Jl. Khatib Sulaiman No.48 A, Ulak Karang Sel., Kec. Padang Utara, Kota Padang, Sumatera Barat 25173, Indonesia","lodging,point_of_interest,establishment",2771,4.3
938,Deivan Hotel,ChIJBZ582E251C8RdEai7o5ftFM,"Jl. Diponegoro No.25, Belakang Tangsi, Kec. Padang Bar., Kota Padang, Sumatera Barat 25117, Indonesia","lodging,point_of_interest,establishment",497,4.2
939,Ocean Beach Hotel,ChIJfdnxdlK51C8RMmV3jZodZjc,"Jl. Wolter Monginsidi No. 4 D/E, Kota Padang, Sumatera Barat, Indonesia","lodging,point_of_interest,establishment",454,4.5
940,Rocky Plaza Hotel Padang,ChIJk30V2je51C8ReihhPlKeeiE,"Jl. Permindo No.40, Kp. Jao, Kec. Padang Bar., Kota Padang, Sumatera Barat 25111, Indonesia","shopping_mall,lodging,point_of_interest,establishment",4876,4.4
941,The Axana Hotel,ChIJk171CU-51C8RDEwJa23dDuo,"Jl. Bundo Kanduang No.14-16, Kp. Pd., Kec. Padang Bar., Kota Padang, Sumatera Barat 25119, Indonesia","lodging,point_of_interest,establishment",3098,4.2
942,favehotel Olo - Padang,ChIJkVcmYDa51C8RtXWS75jCcls,"Jl. Blk. Olo No.46, Olo, Kec. Padang Bar., Pdang, Sumatera Barat 25116, Indonesia","lodging,point_of_interest,establishment",2504,4.1
943,My All Hotel,ChIJ97J5kDS51C8RMv_ND1jxCcU,"Jl. Olo Ladang, Olo, Kec. Padang Bar., Kota Padang, Sumatera Barat 25115, Indonesia","lodging,point_of_interest,establishment",689,4.2
944,Kyriad Bumiminang Hotel,ChIJ3_eyNl4t1S8RnHlv7svUnYE,"Jl. Bundo Kanduang No.20-28, Kp. Pd., Kec. Padang Bar., Kota Padang, Sumatera Barat 25118, Indonesia","lodging,point_of_interest,establishment",3522,4.3
945,Hotel Hangtuah,ChIJ6ZtIREq51C8ReGMkBp328kw,"Jl. Pemuda No.1, Olo, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","lodging,point_of_interest,establishment",713,3.8
946,Plan B Hotel,ChIJL4zPVQxd1i0RCX5ZjSnGVLs,"No.28, Jl. Hayam Wuruk No.Kel, Belakang Tangsi, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","lodging,point_of_interest,establishment",797,4.2
947,Bougenville Hotel,ChIJ8W9ZU0S51C8RYkUmSuK7bLY,"Jl. Bgd. Aziz Chan No.2, Alang Laweh, Kec. Padang Sel., Kota Padang, Sumatera Barat 25111, Indonesia","lodging,point_of_interest,establishment",242,4.1
948,Cavery Beach Hotel & Restaurant,ChIJoc5hW0y51C8RBedjRuqb8xQ,"Jl. Raya Padang - Painan No.KM 21, Tlk. Kabung Utara, Kec. Bungus Tlk. Kabung, Kota Padang, Sumatera Barat 25237, Indonesia","lodging,point_of_interest,establishment",247,3.9
949,Daima Hotel Padang,ChIJ681txjm51C8RkM6s6r4tksE,"Jl. Jend. Sudirman No.17, Kp. Jao, Kec. Padang Bar., Kota Padang, Sumatera Barat 25112, Indonesia","lodging,point_of_interest,establishment",2031,4.3
950,Pangeran City Hotel,ChIJOx7IuU-51C8RCeBTPUK24ho,"Jl. Dobi No.3, RW.5, Kp. Pd., Kec. Padang Bar., Kota Padang, Sumatera Barat 25115, Indonesia","lodging,point_of_interest,establishment",1575,4.1
951,Rangkayo Basa - Halal Hotel - Padang,ChIJRywre0y51C8RxmavIVW2xVk,"Jl. Hang Tuah No.211, Belakang Tangsi, Kec. Padang Bar., Kota Padang, Sumatera Barat 25117, Indonesia","lodging,restaurant,food,point_of_interest,establishment",1647,4.3
952,OYO 3690 Wisma Yani Syariah,ChIJ1wgJl0e51C8RQfn2gzdFzPE,"Jl. Jati No.2, Sawahan, Kec. Padang Tim., Kota Padang, Sumatera Barat 25171, Indonesia","lodging,point_of_interest,establishment",64,3.9
953,360 Homestay,ChIJm8M3Oky51C8RBl3dgBXJ22E,"Jl. Hos. Cokroaminoto No.100, Belakang Tangsi, Kec. Padang Bar., Kota Padang, Sumatera Barat 25118, Indonesia","lodging,point_of_interest,establishment",344,4.4
954,HW Hotel Padang,ChIJKX77KFK51C8RTSMw3NKpFQ4,"No.16, Jl. Hayam Wuruk No.Kel, Belakang Tangsi, Kec. Padang Bar., Kota Padang, Sumatera Barat 25118, Indonesia","lodging,point_of_interest,establishment",2095,4.3
955,RedDoorz Syariah near Transmart Padang,ChIJUStIbkS51C8RTUSxtdWUvlA,"Jl. Perjuangan Baru Jl. Belanti Permai No.3, Gn. Pangilun, Kec. Padang Utara, Kota Padang, Sumatera Barat 25173, Indonesia","lodging,point_of_interest,establishment",290,3.9
956,OYO 1185 Sachila Residence Syariah,ChIJdxdrw5651C8RcaC8BRR_w9E,"Jl. Rasak No.23A, Lolong Belanti, Kec. Padang Utara, Kota Padang, Sumatera Barat 25136, Indonesia","lodging,point_of_interest,establishment",162,4.0
957,Edotel Minangkabau,ChIJwetI6CS51C8RTf6Y2TzBTo8,"Jl. Suliki No.1, Jati Baru, Kec. Padang Tim., Kota Padang, Sumatera Barat 25129, Indonesia","lodging,point_of_interest,establishment",221,4.2
958,MONGONSIDI HOTEL,ChIJp69GCVK51C8RwHnhpNPEy-0,"Kel, Jalan Wolter Monginsidi no.2 BB, Belakang Tangsi, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","lodging,point_of_interest,establishment",384,4.1
959,Hotel Kawana Padang,ChIJe8G9LwO51C8R0Cpp7ODpXCo,"Jl. MH. Thamrin, Kelurahan No.71, Ranah Parak Rumbio, Kec. Padang Sel., Kota Padang, Sumatera Barat 25212, Indonesia","lodging,point_of_interest,establishment",609,4.4
960,Kokos Hostel,ChIJ7VnC_3-51C8RFvyCQgcOZgs,"Jl. Batang Arau No.58, Berok Nipah, Kec. Padang Bar., Kota Padang, Sumatera Barat 25118, Indonesia","lodging,point_of_interest,establishment",42,4.8
961,Surya Palace Syariah,ChIJgcX4dvC51C8R8Tnz1y80RbU,"Jl. Belanti Raya No.22, Lolong Belanti, Kec. Padang Utara, Kota Padang, Sumatera Barat 25135, Indonesia","lodging,point_of_interest,establishment",368,4.2
962,BEN-HUR Hotel,ChIJTfztDEy51C8RdPTEOUnsZtE,"Jl. Parak Kerambil I No.11, Belakang Tangsi, Kec. Padang Bar., Kota Padang, Sumatera Barat 25118, Indonesia","lodging,point_of_interest,establishment",222,3.9
963,Bunda House BNB,ChIJhWLAdNq41C8RKfdxn50BWoU,"Jl. Pramuka Raya No.2, Lolong Belanti, Kec. Padang Utara, Kota Padang, Sumatera Barat 25136, Indonesia","lodging,point_of_interest,establishment",318,4.1
964,IMELDA WATERPARK,ChIJlzjoYKy31C8Rw-E0yMqL67Y,"Jalan Intan Nomor 12 Komplek L.I.K, Indarung, Pauh, Padang City, West Sumatra 25157, Indonesia","lodging,point_of_interest,establishment",1360,4.1
965,Polamas Residence,ChIJsf5x9hm51C8R22KnRpjkEG4,"blok A88 Komplek Polamas, Jl. Azizi, Andalas, Kec. Padang Tim., Kota Padang, Sumatera Barat 25126, Indonesia","lodging,point_of_interest,establishment",642,4.3
966,Hotel Ranah Bundo Syariah Redpartner,ChIJDVQOZ0S51C8RujT7QqiTYdE,"Jl. Thamrin No.81, Ranah Parak Rumbio, Kec. Padang Sel., Kota Padang, Sumatera Barat 25117, Indonesia","lodging,point_of_interest,establishment",242,4.1
967,Hotel Djakarta,ChIJW_iicza51C8RpQkDsssKy_4,"Jl. Blk. Olo No.46, Kp. Jao, Kec. Padang Bar., Kota Padang, Sumatera Barat 25116, Indonesia","lodging,point_of_interest,establishment",307,4.0
968,Jorisa Hotel,ChIJjxJCie-51C8Rj61p8IfpJw4,"Jl. Kp. Sebelah No.27A, Berok Nipah, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","lodging,point_of_interest,establishment",94,4.6
969,Premier Basko Hotel,ChIJc3bZwbK41C8RufVBlAldlq0,"Jl. Prof. Dr. Hamka No.2a, Air Tawar Tim., Kec. Padang Utara, Kota Padang, Sumatera Barat 25132, Indonesia","lodging,point_of_interest,establishment",2833,4.2
970,Mariani International Hotel,ChIJp3I8ZCIl1S8Rtuaubmyn3EA,"Jl. Bundo Kanduang No.35, Belakang Tangsi, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","lodging,point_of_interest,establishment",482,4.1
971,D Monty Hotel,ChIJ64hnotW41C8RgSEBeLuhS5Y,"No.47, Jl. Jaksa Agung R.Soeprapto No.Kelurahan, Rimbo Kaluang, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","lodging,point_of_interest,establishment",68,4.5
972,d'Ox Ville Hotel,ChIJK-5deFa51C8RmEWhrWHo5o8,"Jl. Kp. Sebelah No.22-25, Berok Nipah, Kec. Padang Bar., Kota Padang, Sumatera Barat 25118, Indonesia","lodging,point_of_interest,establishment",631,4.4
973,UNP Hotel & Convention Center,ChIJ0zDLnrm51C8RGdKaygGzfTw,"JL Nusa Indah No.21, RT.04/RW.02, West Air Tawar, Padang Utara, Padang City, West Sumatra 25173, Indonesia","lodging,point_of_interest,establishment",351,4.5
974,Hotel Alifa Syariah,ChIJ-168czG51C8RW6dgL1f0cak,"Jl. Bandar Purus No.29, Padang Pasir, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","lodging,point_of_interest,establishment",336,4.1
975,Air Manis Hill Residence,ChIJTz_oXOy71C8R4QYXA31IiWo,"Jl Koto Kaciak No.151 Bukit Gado Gado, Air Manis, Padang, Kota Padang, Sumatera Barat 25215, Indonesia","lodging,point_of_interest,establishment",31,4.7
976,Ion Hotel,ChIJA3ixIrW41C8RAZs0B4ll4Kw,"Jl. S. Parman No.Kelurahan, Ulak Karang Utara, Kec. Padang Utara, Kota Padang, Sumatera Barat 25135, Indonesia","lodging,point_of_interest,establishment",663,4.0
977,Savali Hotel,ChIJkUp5IVK51C8RvEiM2dz3Kfc,"Jl. Hayam Wuruk No.31, Belakang Tangsi, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","lodging,point_of_interest,establishment",311,4.3
978,Airy Care+ Eco Syariah Polamas A88 Padang,ChIJLzAt9Bm51C8R2G8fQ_W3y_M,"Komplek Polamas A88, Jl. Azizi, Andalas, Padang Timur, Padang City, West Sumatra 25126, Indonesia","lodging,point_of_interest,establishment",594,4.3
979,The Sriwijaya Hotel,ChIJ2wruGTK51C8Rb7CnXgBAuNg,"Jl. Veteran No.26, Purus, Kec. Padang Bar., Kota Padang, Sumatera Barat 25115, Indonesia","lodging,point_of_interest,establishment",1063,4.3
980,Wisma Kemala,ChIJ1SURcDq51C8RcqRQccA8c8s,"Jl. Jend. Sudirman No.39, Padang Pasir, Kec. Padang Bar., Kota Padang, Sumatera Barat 25129, Indonesia","lodging,point_of_interest,establishment",141,4.3
981,Garuda Hotel,ChIJja-vSza51C8RhDwOgJRqwps,"Jl. Permindo No.4, Kp. Jao, Kec. Padang Bar., Kota Padang, Sumatera Barat 25111, Indonesia","lodging,point_of_interest,establishment",324,4.0
982,Lovetel,ChIJaxW77ka51C8Rbyogdieo7EA,"Jl. Terandam 4 No.4D, Sawahan, Kec. Padang Tim., Kota Padang, Sumatera Barat 25121, Indonesia","lodging,point_of_interest,establishment",356,4.1
983,OYO 362 Hotel Siti Nurbaya Syariah,ChIJcReyUkq51C8RpZADtKTGAR0,"Jl. Ujung Pandan No.25A, Olo, Kec. Padang Bar., Kota Padang, Sumatera Barat 25117, Indonesia","lodging,point_of_interest,establishment",333,3.9
984,Grand Sari Hotel,ChIJdemhFUO51C8Rb7iH1z-ghOA,"No.48, Jl. Thamrin No.Kelurahan, Ganting Parak Gadang, Kec. Padang Sel., Kota Padang, Sumatera Barat 25111, Indonesia","lodging,point_of_interest,establishment",824,4.1
985,DAIMA Gardenstay,ChIJYcyBGkW51C8RpmCtVcWEXwA,"Jl. Azizi No.122, Andalas, Kec. Padang Tim., Kota Padang, Sumatera Barat 25126, Indonesia","lodging,point_of_interest,establishment",196,4.4
986,Hotel Jesnic II,ChIJ8WavOB251C8RLvfwCN9hnTo,"Jl. Kp. Nias II No.Kel, Belakang Pd., Kec. Padang Sel., Kota Padang, Sumatera Barat 25134, Indonesia","lodging,point_of_interest,establishment",111,3.7
987,New D'Have Hotel,ChIJUVHa5KW41C8RA3gUeRBSmTI,"Jl. Berok Raya No.88, Kurao Pagang, Kec. Nanggalo, Kota Padang, Sumatera Barat 25173, Indonesia","lodging,point_of_interest,establishment",578,4.2
988,Mervit Hotel,ChIJa6cj-DK51C8R4PDFLCtdv3M,"Jl. Purus II No.Kelurahan, Purus, Kec. Padang Bar., Kota Padang, Sumatera Barat 25115, Indonesia","lodging,point_of_interest,establishment",391,3.9
989,TANAHOTEL,ChIJP8HY65S51C8RdXvHaCaRsao,"Jl. Utama Inanta No.4, Alai Parak Kopi, Kec. Padang Utara, Kota Padang, Sumatera Barat 25139, Indonesia","lodging,restaurant,point_of_interest,food,establishment",116,4.5
990,Hotel Monata,ChIJW-VvTLW41C8RPF0fNzgRU-U,"Kelurahan Jl. S. Parman No.126 A, Lolong Belanti, Kec. Padang Utara, Kota Padang, Sumatera Barat, Indonesia","lodging,point_of_interest,establishment",322,3.9
991,RangkayoBasa Guest House,ChIJtd3ZdPa51C8RIZMHDQiLNeE,"Komplek Cendana Andalas Blok. A4, Andalas, Kec. Padang Tim., Kota Padang, Sumatera Barat 25126, Indonesia","lodging,point_of_interest,establishment",129,4.6
992,OYO 2263 Fazarel Residence Syariah,ChIJ43n3mX651C8R5cIgg_U_02k,"Jl. Veteran Dalam No.44B, Purus, Kec. Padang Bar., Kota Padang, Sumatera Barat 25115, Indonesia","lodging,point_of_interest,establishment",91,4.7
993,MOCCA GUEST HOUSE,ChIJEcU1XHu51C8RuWqix7ja_-k,"Jl. Ujung Belakang Olo No.5, Olo, Kec. Padang Bar., Kota Padang, Sumatera Barat 25112, Indonesia","lodging,point_of_interest,establishment",206,4.7
994,Brigitte's Houses - Homestay & Backpackers,ChIJa3tvMVG51C8RDh3u-J1alXs,"Jl. Kp. Sebelah I No.14D, Berok Nipah, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","lodging,point_of_interest,establishment",126,4.4
995,Dhamara Hotel,ChIJ8UMmjea51C8RFSJlZD1AKls,"Jl. Jhoni Anwar No.15, Ulak Karang Utara, Kec. Padang Utara, Kota Padang, Sumatera Barat, Indonesia","lodging,point_of_interest,establishment",10,4.6
996,Hotel Femina,ChIJP1d7UUa51C8RFWASMnhvncg,"Jl. Bgd. Aziz Chan No.Kelurahan, Kp. Jao, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","lodging,point_of_interest,establishment",198,3.8
997,Havilla Maranatha Hotel,ChIJQd6o11C51C8Rpen3wnnTibU,"Jl. Bandar Pulau Karam No.10 D, Kp. Pd., Kec. Padang Bar., Kota Padang, Sumatera Barat 25119, Indonesia","lodging,point_of_interest,establishment",387,3.9
998,Hotel Prima,ChIJj-5C60251C8R04NqtBoRGDE,"Jl. S. Parman No.234, Ulak Karang Utara, Kec. Padang Utara, Kota Padang, Sumatera Barat, Indonesia","lodging,point_of_interest,establishment",367,3.8
999,Nagari Koto Gadang,ChIJmXDsHzi51C8RfDVGhiPZyOI,"Jl. Ratulangi Dalam No.5A, Kp. Jao, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","lodging,point_of_interest,establishment",97,4.7
1000,Bunda Hotel,ChIJ3_eyNl4t1S8RDhWwoB6II9k,"Jl. Bundo Kanduang No.Kelurahan, Belakang Tangsi, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","lodging,point_of_interest,establishment",606,4.1
1001,Hotel Batang Arau,ChIJge-ysVm51C8R5T_50ckbjA8,"29M4+P9W, Jl. Batang Arau No.33, Berok Nipah, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","lodging,point_of_interest,establishment",10,3.4
1002,Hotel Pondok 68,ChIJMTu-bfO51C8RP-LJ-j8Spmk,"Jl. Kp. Nias Dalam II No.16 C, Belakang Pd., Kec. Padang Sel., Kota Padang, Sumatera Barat 25134, Indonesia","lodging,point_of_interest,establishment",125,4.3
1003,Air Manis Hillside | Villa | Café & Resto,ChIJ6Qs7O8K71C8R8w8yzLWlQy4,"Jl. Pantai Air Manis, Bukit Gado-gado, Kec. Padang Sel., Kota Padang, Sumatera Barat, Indonesia","lodging,point_of_interest,establishment",207,4.4
1004,Buana Lestari Sari'ah Hotel & Restoran,ChIJjy1o_1LC1C8RO7qYi3-oQJI,"6872+MVQ, Jl. Akses Bandara, Katapiang, Kec. Batang Anai, Kabupaten Padang Pariaman, Sumatera Barat 25586, Indonesia","lodging,point_of_interest,establishment",536,4.1
1005,Sawahan Hotel,ChIJORoAVEe51C8R3wLTTctSTLY,"Jl. Sawahan No.38, Sawahan Tim., Kec. Padang Tim., Kota Padang, Sumatera Barat 25171, Indonesia","lodging,point_of_interest,establishment",116,3.9
1006,Hotel Immanuel II,ChIJXcKVzlO51C8RbBT0Cpqheas,"Jl. Hayam Wuruk No.43, Belakang Tangsi, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","lodging,point_of_interest,establishment",189,4.3
1007,EDOTEL HOTEL BUNDO KANDUANG,ChIJ-ZHmRsq51C8RZ7BVnsAEigs,"Jl. Bundo Kanduang No.Kelurahan, Belakang Tangsi, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","lodging,point_of_interest,establishment",135,4.0
1008,The view - guest house - home stay,ChIJi1gCwky71C8R0mVC-k7KVl8,"29C6+3W9, Air Manis, Padang Selatan, Padang City, West Sumatra, Indonesia","lodging,point_of_interest,establishment",11,4.9
1009,Hotel Pratiwi Anggrek Syariah,ChIJ-WxZbA-51C8RX85nqemjT-Q,"Jl. Veteran Dalam D No.20C, Padang Pasir, Kec. Padang Bar., Kota Padang, Sumatera Barat 25115, Indonesia","lodging,point_of_interest,establishment",42,4.1
1010,Mahakam Guest House,ChIJPaGCJL7D1C8Rpk6fba3Mzbo,"Jl. Kesehatan, Batipuh Panjang, Kec. Koto Tangah, Kota Padang, Sumatera Barat 25586, Indonesia","lodging,point_of_interest,establishment",102,4.2
1011,Hotel Pelita,ChIJCzWv3km51C8RAHPGRDr12NU,"Jl. Kp. Jawa Dalam IV No.23, Kp. Jao, Barat, Kota Padang, Sumatera Barat 25112, Indonesia","lodging,point_of_interest,establishment",147,4.1
1012,RedDoorz Plus Syariah @ Jalan Dr Sutomo Padang,ChIJq56C93y51C8REB65x1ROtbo,"Jl. Marapalam Raya No.21, Kubu Marapalam, Kec. Padang Tim., Kota Padang, Sumatera Barat 25143, Indonesia","lodging,point_of_interest,establishment",139,4.6
1013,Hotel Putra Mahkota Syariah,ChIJjQOpija51C8RcXreP1GEyoE,"Jl. Belakang Olo No.6a, Kp. Jao, Kec. Padang Bar., Kota Padang, Sumatera Barat 25111, Indonesia","lodging,point_of_interest,establishment",107,3.9
1014,Homestay Pondok Minang,ChIJgfbJ3uS51C8RsF0GuazioDc,"Homestay Pondok Minang padang, Jl. Dobi No.25, Kp. Pd., Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","lodging,point_of_interest,establishment",276,4.7
1015,GOHA HOMESTAY PADANG,ChIJrwBlP-nG1C8RAoXGFCzdMSM,"Jln Palarik komplek. Sumbar Mas Blok D no 2 Air Pacah Koto Tangah Koto Padang, S Jln Palarik komplek. Sumbar Mas Blok D no 2 Air Pacah, Koto Padang, S, Kec. Koto Tangah, Kota Padang, Sumatera Barat 25586, Indonesia","lodging,point_of_interest,establishment",16,4.6
1016,Bonsai Surf Lodge,ChIJaaiTnVG51C8ROZ9-K_vNqzU,"25119, Jl. Tanah Beroyo No.17, Belakang Tangsi, Padang Barat, Padang City, West Sumatra, Indonesia","lodging,point_of_interest,establishment",49,4.2
1017,ION Villa Padang,ChIJdVI_we671C8RQZ7N4V1erKk,"Jalan S. Parman no.250 Ulak Karang, West Sumatera, Air Manis, Kec. Padang Sel., Kota Padang, Sumatera Barat 25315, Indonesia","lodging,point_of_interest,establishment",67,3.9
1018,KINOL Homestay,ChIJKymh4T651C8RwPYhD5UU8OU,"Jl. Imam Bonjol No.28, Belakang Pd., Kec. Padang Sel., Kota Padang, Sumatera Barat 25119, Indonesia","lodging,point_of_interest,establishment",62,4.2
1019,Palanta Roemah Kajoe,ChIJ77H7qQi51C8RYr1S4iStg5I,"Jalan Sungai Jirak, Koto Baru Nan XX, Kec. Lubuk Begalung, Kota Padang, Sumatera Barat 25127, Indonesia","cafe,food,point_of_interest,establishment",318,4.2
1020,OYO 1538 Pesona Beach Travelodge,ChIJy-v_uDSl1C8RmpIMO3QVL48,"km.20+, Jl. Raya Padang - Painan, Bungus Sel., Kec. Bungus Tlk. Kabung, Kota Padang, Sumatera Barat 25237, Indonesia","lodging,point_of_interest,establishment",136,4.4
1021,OYO 525 Budget Hotel By The Harbour,ChIJnWDAnFW51C8R9LCyj9WFYps,"Jl. Batang Arau No.88, Berok Nipah, Kec. Padang Bar., Kota Padang, Sumatera Barat 25118, Indonesia","lodging,point_of_interest,establishment",221,4.3
1022,Hotel Musafir Inn,ChIJRUJ08Ey51C8RFUC9nAzLZAw,"Jl. Terandam No.31, Sawahan, Kec. Padang Tim., Kota Padang, Sumatera Barat 25121, Indonesia","lodging,point_of_interest,establishment",260,4.1
1023,RedDoorz Plus Syariah near RSUP Dr. M. Djamil Padang,ChIJo-W1TEe51C8RIySvJoL1nE0,"Jl. Terandam 1 No.26, Sawahan, Kec. Padang Tim., Kota Padang, Sumatera Barat 25132, Indonesia","lodging,point_of_interest,establishment",146,4.3
1024,OYO 3225 Alinia Guest House Syariah,ChIJ048E0OK51C8RY_3d-n0zwBw,"A No.5 Komplek Filano Jaya I Blok A No.5, Kubu Dalam Parak Karakah, Padang Timur, West Sumatra 25126, Indonesia","lodging,point_of_interest,establishment",51,4.1
1025,OYO 1673 M Authentic Kost Man,ChIJvTMYRI-51C8RASZ0oS4tcKE,"Jl. Pulau Karam No.74, Kp. Pd., Kec. Padang Bar., Kota Padang, Sumatera Barat 25119, Indonesia","lodging,point_of_interest,establishment",73,3.5
1026,Baba Guest House Syariah,ChIJ9-IZuVO51C8RCLtMPRDQElM,"Jl. Pramuka Raya No.22, Lolong Belanti, Kec. Padang Utara, Kota Padang, Sumatera Barat 25136, Indonesia","lodging,point_of_interest,establishment",128,4.6
1027,Hotel Rabiah,ChIJdbDpBSq51C8RwOKb1bSDDJc,"No.16, Jl. Mahakam No.Kelurahan, Rimbo Kaluang, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","lodging,point_of_interest,establishment",109,4.6
